"Tag Code","Mark Species Name","Mark Rear Type Name","Event Type Name","Event Site Type Description","Event Site Code Value","Event Date Time Value","Antenna ID","Antenna Group Configuration Value","Event Release Site Code Code","Event Release Date Time Value","Event Length mm","Event Weight g","CTH Count"
"3DD.00775FA904","Chinook","Wild Fish or Natural Production","Mark","River","HAYDNC","9/15/2019 6:41:00 AM","NA","0","HAYDNC","9/15/2019 1:46:00 PM","86","10","1"
"3DD.00775FA904","Chinook","Wild Fish or Natural Production","Observation","Instream Remote Detection System","EVL","11/17/2019 6:22:40 PM","06","100","","","","","2"
"3DD.00775FA904","Chinook","Wild Fish or Natural Production","Observation","Instream Remote Detection System","LLR","11/18/2019 6:00:37 PM","05","120","","","","","2"
"3DD.00775FA904","Chinook","Wild Fish or Natural Production","Recapture","Trap or Weir","HYDTRP","11/16/2019 12:57:40 PM","NA","0","HYDTRP","11/16/2019 12:57:40 PM","92","9.8","1"
"3DD.00775FA904","Chinook","Wild Fish or Natural Production","Recapture","Trap or Weir","LLRTP","11/18/2019 6:58:43 AM","NA","0","LLRTP","11/18/2019 6:58:43 AM","91","10","1"
"3DD.00775FB407","Chinook","Wild Fish or Natural Production","Mark","River","HAYDNC","9/16/2019 6:24:00 AM","NA","0","HAYDNC","9/16/2019 12:03:00 PM","90","9.3","1"
"3DD.00775FC336","Chinook","Wild Fish or Natural Production","Mark","River","HAYDNC","9/17/2019 6:19:00 AM","NA","0","HAYDNC","9/17/2019 1:30:00 PM","88","8.3","1"
"3DD.00775FC336","Chinook","Wild Fish or Natural Production","Observation","Instream Remote Detection System","HYC","10/10/2019 3:58:15 AM","04","130","","","","","1"
"3DD.00775FC5FC","Chinook","Wild Fish or Natural Production","Mark","River","HAYDNC","9/15/2019 6:41:00 AM","NA","0","HAYDNC","9/15/2019 1:46:00 PM","81","7.6","1"
"3DD.00775FC789","Chinook","Wild Fish or Natural Production","Mark","River","HAYDNC","9/12/2019 7:03:00 AM","NA","0","HAYDNC","9/12/2019 10:24:00 AM","77","5.6","1"
"3DD.00775FC789","Chinook","Wild Fish or Natural Production","Observation","Juvenile Fish Bypass Facility","GOJ","6/3/2020 8:42:05 AM","01","150","","","","","1"
"3DD.00775FC789","Chinook","Wild Fish or Natural Production","Observation","Juvenile Fish Bypass Facility","GOJ","6/3/2020 8:42:07 AM","02","150","","","","","1"
"3DD.00775FC789","Chinook","Wild Fish or Natural Production","Observation","Juvenile Fish Bypass Facility","GOJ","6/3/2020 8:42:08 AM","02","150","","","","","1"
"3DD.00775FC789","Chinook","Wild Fish or Natural Production","Observation","Juvenile Fish Bypass Facility","GOJ","6/3/2020 8:42:10 AM","03","150","","","","","1"
"3DD.00775FC789","Chinook","Wild Fish or Natural Production","Observation","Juvenile Fish Bypass Facility","GOJ","6/3/2020 8:42:11 AM","03","150","","","","","1"
"3DD.00775FC789","Chinook","Wild Fish or Natural Production","Observation","Juvenile Fish Bypass Facility","GOJ","6/3/2020 8:42:13 AM","04","150","","","","","1"
"3DD.00775FC789","Chinook","Wild Fish or Natural Production","Observation","Juvenile Fish Bypass Facility","GOJ","6/3/2020 9:22:33 AM","A1","150","","","","","1"
"3DD.00775FC789","Chinook","Wild Fish or Natural Production","Observation","Juvenile Fish Bypass Facility","GOJ","6/3/2020 9:22:33 AM","A2","150","","","","","1"
"3DD.00775FC789","Chinook","Wild Fish or Natural Production","Observation","Juvenile Fish Bypass Facility","GOJ","6/3/2020 9:22:33 AM","A3","150","","","","","1"
"3DD.00775FC789","Chinook","Wild Fish or Natural Production","Observation","Juvenile Fish Bypass Facility","GOJ","6/3/2020 9:22:33 AM","A4","150","","","","","1"
"3DD.00775FC789","Chinook","Wild Fish or Natural Production","Observation","Juvenile Fish Bypass Facility","GOJ","6/3/2020 9:22:45 AM","C1","150","","","","","1"
"3DD.00775FC789","Chinook","Wild Fish or Natural Production","Observation","Juvenile Fish Bypass Facility","GOJ","6/3/2020 9:22:45 AM","C2","150","","","","","1"
"3DD.00775FC789","Chinook","Wild Fish or Natural Production","Observation","Juvenile Fish Bypass Facility","GOJ","6/3/2020 9:22:45 AM","C3","150","","","","","1"
"3DD.00775FC789","Chinook","Wild Fish or Natural Production","Observation","Juvenile Fish Bypass Facility","GOJ","6/3/2020 9:22:45 AM","C4","150","","","","","1"
"3DD.00775FC789","Chinook","Wild Fish or Natural Production","Observation","Juvenile Fish Bypass Facility","GOJ","6/3/2020 9:22:48 AM","91","150","","","","","1"
"3DD.00775FC789","Chinook","Wild Fish or Natural Production","Observation","Juvenile Fish Bypass Facility","GOJ","6/3/2020 9:22:48 AM","92","150","","","","","1"
"3DD.00775FC789","Chinook","Wild Fish or Natural Production","Observation","Juvenile Fish Bypass Facility","GOJ","6/3/2020 9:22:49 AM","93","150","","","","","1"
"3DD.00775FC789","Chinook","Wild Fish or Natural Production","Observation","Juvenile Fish Bypass Facility","GRJ","6/1/2020 12:59:38 AM","01","150","","","","","1"
"3DD.00775FC789","Chinook","Wild Fish or Natural Production","Observation","Juvenile Fish Bypass Facility","GRJ","6/1/2020 12:59:41 AM","02","150","","","","","1"
"3DD.00775FC789","Chinook","Wild Fish or Natural Production","Observation","Juvenile Fish Bypass Facility","GRJ","6/1/2020 12:59:43 AM","03","150","","","","","1"
"3DD.00775FC789","Chinook","Wild Fish or Natural Production","Observation","Juvenile Fish Bypass Facility","GRJ","6/1/2020 1:02:04 AM","A1","150","","","","","1"
"3DD.00775FC789","Chinook","Wild Fish or Natural Production","Observation","Juvenile Fish Bypass Facility","GRJ","6/1/2020 1:02:04 AM","A2","150","","","","","1"
"3DD.00775FC789","Chinook","Wild Fish or Natural Production","Observation","Juvenile Fish Bypass Facility","GRJ","6/1/2020 1:02:22 AM","C1","150","","","","","1"
"3DD.00775FC789","Chinook","Wild Fish or Natural Production","Observation","Juvenile Fish Bypass Facility","GRJ","6/1/2020 1:02:23 AM","C2","150","","","","","1"
"3DD.00775FC789","Chinook","Wild Fish or Natural Production","Observation","Juvenile Fish Bypass Facility","GRJ","6/1/2020 1:02:25 AM","91","150","","","","","1"
"3DD.00775FC789","Chinook","Wild Fish or Natural Production","Observation","Juvenile Fish Bypass Facility","GRJ","6/1/2020 1:02:25 AM","92","150","","","","","1"
"3DD.00775FC789","Chinook","Wild Fish or Natural Production","Observation","Instream Remote Detection System","HYC","4/27/2020 11:52:03 PM","02","130","","","","","1"
"3DD.00775FCF25","Chinook","Wild Fish or Natural Production","Mark","River","HAYDNC","9/12/2019 7:03:00 AM","NA","0","HAYDNC","9/12/2019 10:24:00 AM","84","","1"
"3DD.00775FD187","Chinook","Wild Fish or Natural Production","Mark","River","HAYDNC","9/17/2019 6:19:00 AM","NA","0","HAYDNC","9/17/2019 1:30:00 PM","93","9.9","1"
"3DD.00775FD291","Chinook","Wild Fish or Natural Production","Mark","River","HAYDNC","9/16/2019 12:43:00 PM","NA","0","HAYDNC","9/16/2019 2:03:00 PM","88","8.8","1"
"3DD.00775FD291","Chinook","Wild Fish or Natural Production","Observation","Instream Remote Detection System","EVL","4/26/2020 8:54:27 PM","06","100","","","","","1"
"3DD.00775FD291","Chinook","Wild Fish or Natural Production","Observation","Instream Remote Detection System","EVL","7/2/2022 6:26:53 PM","06","100","","","","","1"
"3DD.00775FD291","Chinook","Wild Fish or Natural Production","Observation","Instream Remote Detection System","EVU","7/3/2022 6:37:39 AM","04","100","","","","","1"
"3DD.00775FD291","Chinook","Wild Fish or Natural Production","Observation","Instream Remote Detection System","EVU","7/3/2022 6:37:45 AM","05","100","","","","","1"
"3DD.00775FD291","Chinook","Wild Fish or Natural Production","Observation","Instream Remote Detection System","EVU","7/3/2022 6:38:40 AM","01","100","","","","","1"
"3DD.00775FD291","Chinook","Wild Fish or Natural Production","Observation","Instream Remote Detection System","HYC","9/25/2019 6:16:45 PM","01","130","","","","","1"
"3DD.00775FD291","Chinook","Wild Fish or Natural Production","Observation","Instream Remote Detection System","HYC","7/6/2022 10:04:11 PM","03","130","","","","","1"
"3DD.00775FD291","Chinook","Wild Fish or Natural Production","Observation","Instream Remote Detection System","HYC","7/6/2022 10:04:40 PM","02","130","","","","","1"
"3DD.00775FD291","Chinook","Wild Fish or Natural Production","Observation","Instream Remote Detection System","LLR","4/27/2020 3:03:41 AM","04","120","","","","","1"
"3DD.00775FD291","Chinook","Wild Fish or Natural Production","Observation","Instream Remote Detection System","LLR","7/1/2022 9:09:42 PM","06","120","","","","","1"
"3DD.00775FD291","Chinook","Wild Fish or Natural Production","Observation","Instream Remote Detection System","LLR","7/1/2022 9:11:01 PM","03","120","","","","","1"
"3DD.00775FD291","Chinook","Wild Fish or Natural Production","Observation","Combined Dam Location","ICH","5/26/2022 2:52:27 PM","07","110","","","","","1"
"3DD.00775FD291","Chinook","Wild Fish or Natural Production","Observation","Combined Dam Location","ICH","5/26/2022 2:52:37 PM","05","110","","","","","1"
"3DD.00775FD291","Chinook","Wild Fish or Natural Production","Observation","Combined Dam Location","ICH","5/26/2022 2:52:38 PM","05","110","","","","","1"
"3DD.00775FD291","Chinook","Wild Fish or Natural Production","Observation","Combined Dam Location","ICH","5/26/2022 2:52:50 PM","03","110","","","","","1"
"3DD.00775FD291","Chinook","Wild Fish or Natural Production","Observation","Combined Dam Location","ICH","5/26/2022 2:52:51 PM","03","110","","","","","1"
"3DD.00775FD291","Chinook","Wild Fish or Natural Production","Observation","Combined Dam Location","ICH","5/26/2022 2:54:40 PM","01","110","","","","","1"
"3DD.00775FD291","Chinook","Wild Fish or Natural Production","Observation","Combined Dam Location","ICH","5/26/2022 2:54:41 PM","01","110","","","","","1"
"3DD.00775FD291","Chinook","Wild Fish or Natural Production","Observation","Adult Fishway","BO1","5/19/2022 12:14:52 PM","23","120","","","","","1"
"3DD.00775FD291","Chinook","Wild Fish or Natural Production","Observation","Adult Fishway","BO1","5/19/2022 12:15:03 PM","21","120","","","","","1"
"3DD.00775FD291","Chinook","Wild Fish or Natural Production","Observation","Adult Fishway","BO1","5/19/2022 12:15:18 PM","1F","120","","","","","1"
"3DD.00775FD291","Chinook","Wild Fish or Natural Production","Observation","Adult Fishway","BO1","5/19/2022 12:17:42 PM","1D","120","","","","","1"
"3DD.00775FD291","Chinook","Wild Fish or Natural Production","Observation","Adult Fishway","BO1","5/19/2022 12:17:51 PM","1B","120","","","","","1"
"3DD.00775FD291","Chinook","Wild Fish or Natural Production","Observation","Adult Fishway","BO1","5/19/2022 12:18:03 PM","19","120","","","","","1"
"3DD.00775FD291","Chinook","Wild Fish or Natural Production","Observation","Adult Fishway","BO1","5/19/2022 12:23:06 PM","17","120","","","","","1"
"3DD.00775FD291","Chinook","Wild Fish or Natural Production","Observation","Adult Fishway","BO1","5/19/2022 12:23:14 PM","15","120","","","","","1"
"3DD.00775FD291","Chinook","Wild Fish or Natural Production","Observation","Adult Fishway","BO1","5/19/2022 1:30:36 PM","04","120","","","","","1"
"3DD.00775FD291","Chinook","Wild Fish or Natural Production","Observation","Adult Fishway","BO1","5/19/2022 1:30:37 PM","04","120","","","","","1"
"3DD.00775FD291","Chinook","Wild Fish or Natural Production","Observation","Adult Fishway","BO1","5/19/2022 1:31:30 PM","03","120","","","","","1"
"3DD.00775FD291","Chinook","Wild Fish or Natural Production","Observation","Adult Fishway","BO1","5/19/2022 1:31:31 PM","03","120","","","","","1"
"3DD.00775FD291","Chinook","Wild Fish or Natural Production","Observation","Adult Fishway","BO1","5/19/2022 1:32:29 PM","02","120","","","","","1"
"3DD.00775FD291","Chinook","Wild Fish or Natural Production","Observation","Adult Fishway","BO1","5/19/2022 1:32:30 PM","02","120","","","","","1"
"3DD.00775FD291","Chinook","Wild Fish or Natural Production","Observation","Adult Fishway","BO1","5/19/2022 1:33:13 PM","01","120","","","","","1"
"3DD.00775FD291","Chinook","Wild Fish or Natural Production","Observation","Adult Fishway","BO1","5/19/2022 1:33:14 PM","01","120","","","","","1"
"3DD.00775FD291","Chinook","Wild Fish or Natural Production","Observation","Adult Fishway","GOA","5/30/2022 3:36:26 PM","02","100","","","","","1"
"3DD.00775FD291","Chinook","Wild Fish or Natural Production","Observation","Adult Fishway","GOA","5/30/2022 3:36:28 PM","01","100","","","","","1"
"3DD.00775FD291","Chinook","Wild Fish or Natural Production","Observation","Adult Fishway","GOA","6/4/2022 5:44:47 PM","02","100","","","","","1"
"3DD.00775FD291","Chinook","Wild Fish or Natural Production","Observation","Adult Fishway","GOA","6/4/2022 5:44:48 PM","01","100","","","","","1"
"3DD.00775FD291","Chinook","Wild Fish or Natural Production","Observation","Adult Fishway","GOA","6/4/2022 5:44:49 PM","01","100","","","","","1"
"3DD.00775FD291","Chinook","Wild Fish or Natural Production","Observation","Adult Fishway","GOA","6/6/2022 9:35:19 AM","02","100","","","","","1"
"3DD.00775FD291","Chinook","Wild Fish or Natural Production","Observation","Adult Fishway","GOA","6/6/2022 9:35:20 AM","01","100","","","","","1"
"3DD.00775FD291","Chinook","Wild Fish or Natural Production","Observation","Adult Fishway","GRA","6/9/2022 5:16:28 AM","B4","150","","","","","1"
"3DD.00775FD291","Chinook","Wild Fish or Natural Production","Observation","Adult Fishway","GRA","6/9/2022 5:16:29 AM","B4","150","","","","","1"
"3DD.00775FD291","Chinook","Wild Fish or Natural Production","Observation","Adult Fishway","GRA","6/9/2022 5:58:49 AM","12","150","","","","","1"
"3DD.00775FD291","Chinook","Wild Fish or Natural Production","Observation","Adult Fishway","GRA","6/9/2022 5:58:49 AM","14","150","","","","","1"
"3DD.00775FD291","Chinook","Wild Fish or Natural Production","Observation","Adult Fishway","GRA","6/9/2022 5:58:49 AM","16","150","","","","","1"
"3DD.00775FD291","Chinook","Wild Fish or Natural Production","Observation","Adult Fishway","GRA","6/9/2022 5:58:49 AM","18","150","","","","","1"
"3DD.00775FD291","Chinook","Wild Fish or Natural Production","Observation","Adult Fishway","GRA","6/9/2022 8:58:46 AM","08","150","","","","","1"
"3DD.00775FD291","Chinook","Wild Fish or Natural Production","Observation","Adult Fishway","GRA","6/9/2022 9:01:20 AM","06","150","","","","","1"
"3DD.00775FD291","Chinook","Wild Fish or Natural Production","Observation","Adult Fishway","GRA","6/9/2022 9:01:21 AM","06","150","","","","","1"
"3DD.00775FD291","Chinook","Wild Fish or Natural Production","Observation","Adult Fishway","GRA","6/9/2022 9:01:47 AM","04","150","","","","","1"
"3DD.00775FD291","Chinook","Wild Fish or Natural Production","Observation","Adult Fishway","GRA","6/9/2022 9:01:48 AM","04","150","","","","","1"
"3DD.00775FD291","Chinook","Wild Fish or Natural Production","Observation","Adult Fishway","GRA","6/9/2022 9:01:58 AM","02","150","","","","","1"
"3DD.00775FD291","Chinook","Wild Fish or Natural Production","Observation","Adult Fishway","GRA","6/9/2022 9:01:59 AM","02","150","","","","","1"
"3DD.00775FD291","Chinook","Wild Fish or Natural Production","Observation","Adult Fishway","GRA","6/9/2022 9:02:00 AM","02","150","","","","","1"
"3DD.00775FD291","Chinook","Wild Fish or Natural Production","Observation","Adult Fishway","GRA","6/9/2022 9:02:01 AM","02","150","","","","","1"
"3DD.00775FD291","Chinook","Wild Fish or Natural Production","Observation","Adult Fishway","GRA","6/9/2022 9:16:18 AM","A2","150","","","","","1"
"3DD.00775FD291","Chinook","Wild Fish or Natural Production","Observation","Adult Fishway","GRA","6/9/2022 9:16:19 AM","A2","150","","","","","1"
"3DD.00775FD291","Chinook","Wild Fish or Natural Production","Observation","Adult Fishway","GRA","6/9/2022 9:27:39 AM","A2","150","","","","","1"
"3DD.00775FD291","Chinook","Wild Fish or Natural Production","Observation","Adult Fishway","GRA","6/9/2022 9:27:40 AM","A2","150","","","","","1"
"3DD.00775FD291","Chinook","Wild Fish or Natural Production","Observation","Adult Fishway","GRA","6/9/2022 9:27:44 AM","A2","150","","","","","1"
"3DD.00775FD291","Chinook","Wild Fish or Natural Production","Observation","Adult Fishway","GRA","6/9/2022 9:27:53 AM","A1","150","","","","","1"
"3DD.00775FD291","Chinook","Wild Fish or Natural Production","Observation","Adult Fishway","JO1","5/22/2022 6:21:51 PM","08","100","","","","","1"
"3DD.00775FD291","Chinook","Wild Fish or Natural Production","Observation","Adult Fishway","JO1","5/22/2022 6:21:52 PM","08","100","","","","","1"
"3DD.00775FD291","Chinook","Wild Fish or Natural Production","Observation","Adult Fishway","JO1","5/22/2022 6:21:58 PM","04","100","","","","","1"
"3DD.00775FD291","Chinook","Wild Fish or Natural Production","Observation","Adult Fishway","LMA","5/28/2022 4:52:40 PM","02","100","","","","","1"
"3DD.00775FD291","Chinook","Wild Fish or Natural Production","Observation","Adult Fishway","LMA","5/28/2022 4:52:41 PM","02","100","","","","","1"
"3DD.00775FD291","Chinook","Wild Fish or Natural Production","Observation","Adult Fishway","LMA","5/28/2022 4:52:43 PM","01","100","","","","","1"
"3DD.00775FD291","Chinook","Wild Fish or Natural Production","Observation","Adult Fishway","LMA","5/28/2022 4:52:44 PM","01","100","","","","","1"
"3DD.00775FD291","Chinook","Wild Fish or Natural Production","Observation","Adult Fishway","MC2","5/25/2022 11:24:28 AM","12","120","","","","","1"
"3DD.00775FD291","Chinook","Wild Fish or Natural Production","Observation","Adult Fishway","MC2","5/25/2022 11:25:45 AM","10","120","","","","","1"
"3DD.00775FD291","Chinook","Wild Fish or Natural Production","Observation","Adult Fishway","MC2","5/25/2022 11:28:09 AM","0E","120","","","","","1"
"3DD.00775FD291","Chinook","Wild Fish or Natural Production","Observation","Adult Fishway","MC2","5/25/2022 11:28:52 AM","0D","120","","","","","1"
"3DD.00775FD291","Chinook","Wild Fish or Natural Production","Observation","Adult Fishway","MC2","5/25/2022 11:31:37 AM","0B","120","","","","","1"
"3DD.00775FD291","Chinook","Wild Fish or Natural Production","Observation","Adult Fishway","MC2","5/25/2022 11:33:26 AM","08","120","","","","","1"
"3DD.00775FD291","Chinook","Wild Fish or Natural Production","Observation","Adult Fishway","MC2","5/25/2022 11:35:47 AM","07","120","","","","","1"
"3DD.00775FD291","Chinook","Wild Fish or Natural Production","Observation","Adult Fishway","MC2","5/25/2022 11:36:29 AM","04","120","","","","","1"
"3DD.00775FD291","Chinook","Wild Fish or Natural Production","Observation","Adult Fishway","MC2","5/25/2022 12:17:22 PM","03","120","","","","","1"
"3DD.00775FD291","Chinook","Wild Fish or Natural Production","Observation","Adult Fishway","MC2","5/25/2022 12:17:23 PM","02","120","","","","","1"
"3DD.00775FD291","Chinook","Wild Fish or Natural Production","Observation","Adult Fishway","MC2","5/25/2022 12:17:24 PM","02","120","","","","","1"
"3DD.00775FD291","Chinook","Wild Fish or Natural Production","Observation","Adult Fishway","MC2","5/25/2022 12:17:29 PM","01","120","","","","","1"
"3DD.00775FD291","Chinook","Wild Fish or Natural Production","Observation","Adult Fishway","TD2","5/21/2022 5:41:17 PM","02","100","","","","","1"
"3DD.00775FD291","Chinook","Wild Fish or Natural Production","Observation","Adult Fishway","TD2","5/21/2022 5:41:18 PM","02","100","","","","","1"
"3DD.00775FD291","Chinook","Wild Fish or Natural Production","Observation","Adult Fishway","TD2","5/21/2022 5:41:29 PM","02","100","","","","","1"
"3DD.00775FD291","Chinook","Wild Fish or Natural Production","Observation","Adult Fishway","TD2","5/21/2022 5:41:30 PM","02","100","","","","","1"
"3DD.00775FD291","Chinook","Wild Fish or Natural Production","Observation","Adult Fishway","TD2","5/21/2022 5:41:31 PM","02","100","","","","","1"
"3DD.00775FD291","Chinook","Wild Fish or Natural Production","Observation","Adult Fishway","TD2","5/21/2022 5:42:51 PM","02","100","","","","","1"
"3DD.00775FD291","Chinook","Wild Fish or Natural Production","Observation","Adult Fishway","TD2","5/21/2022 5:43:02 PM","01","100","","","","","1"
"3DD.00775FD291","Chinook","Wild Fish or Natural Production","Observation","Adult Fishway","TD2","5/21/2022 5:43:03 PM","01","100","","","","","1"
"3DD.00775FD291","Chinook","Wild Fish or Natural Production","Recapture","Intra-Dam Release Site","LGRLDR","6/9/2022 7:32:12 AM","NA","0","LGRLDR","6/9/2022 7:32:12 AM","700","","1"
"3DD.00775FD3C8","Chinook","Wild Fish or Natural Production","Mark","River","HAYDNC","9/12/2019 7:03:00 AM","NA","0","HAYDNC","9/12/2019 10:24:00 AM","70","","1"
"3DD.00775FD5C7","Chinook","Wild Fish or Natural Production","Mark","River","HAYDNC","9/16/2019 12:43:00 PM","NA","0","HAYDNC","9/16/2019 2:03:00 PM","95","","1"
"3DD.00775FD624","Chinook","Wild Fish or Natural Production","Mark","River","HAYDNC","9/17/2019 6:19:00 AM","NA","0","HAYDNC","9/17/2019 1:30:00 PM","82","8.4","1"
"3DD.00775FD624","Chinook","Wild Fish or Natural Production","Observation","Juvenile Fish Bypass Facility","GRJ","4/27/2020 6:00:53 AM","01","150","","","","","1"
"3DD.00775FD624","Chinook","Wild Fish or Natural Production","Observation","Juvenile Fish Bypass Facility","GRJ","4/27/2020 6:00:55 AM","02","150","","","","","1"
"3DD.00775FD624","Chinook","Wild Fish or Natural Production","Observation","Juvenile Fish Bypass Facility","GRJ","4/27/2020 6:00:57 AM","03","150","","","","","1"
"3DD.00775FD624","Chinook","Wild Fish or Natural Production","Observation","Juvenile Fish Bypass Facility","GRJ","4/27/2020 6:00:58 AM","03","150","","","","","1"
"3DD.00775FD624","Chinook","Wild Fish or Natural Production","Observation","Juvenile Fish Bypass Facility","GRJ","4/27/2020 11:09:51 AM","A1","150","","","","","1"
"3DD.00775FD624","Chinook","Wild Fish or Natural Production","Observation","Juvenile Fish Bypass Facility","GRJ","4/27/2020 11:09:51 AM","A2","150","","","","","1"
"3DD.00775FD624","Chinook","Wild Fish or Natural Production","Observation","Juvenile Fish Bypass Facility","GRJ","4/27/2020 3:59:29 PM","C1","150","","","","","1"
"3DD.00775FD624","Chinook","Wild Fish or Natural Production","Observation","Juvenile Fish Bypass Facility","GRJ","4/27/2020 3:59:29 PM","C2","150","","","","","1"
"3DD.00775FD624","Chinook","Wild Fish or Natural Production","Observation","Juvenile Fish Bypass Facility","GRJ","4/27/2020 3:59:31 PM","91","150","","","","","1"
"3DD.00775FD624","Chinook","Wild Fish or Natural Production","Observation","Juvenile Fish Bypass Facility","GRJ","4/27/2020 3:59:31 PM","92","150","","","","","1"
"3DD.00775FD624","Chinook","Wild Fish or Natural Production","Observation","Instream Remote Detection System","HYC","10/18/2019 6:14:24 PM","04","130","","","","","1"
"3DD.00775FDBD6","Chinook","Wild Fish or Natural Production","Mark","River","HAYDNC","9/16/2019 12:43:00 PM","NA","0","HAYDNC","9/16/2019 2:03:00 PM","86","","1"
"3DD.00775FDBD6","Chinook","Wild Fish or Natural Production","Observation","Juvenile Fish Bypass Facility","GRJ","5/11/2020 9:55:24 PM","01","150","","","","","1"
"3DD.00775FDBD6","Chinook","Wild Fish or Natural Production","Observation","Juvenile Fish Bypass Facility","GRJ","5/11/2020 9:55:26 PM","02","150","","","","","1"
"3DD.00775FDBD6","Chinook","Wild Fish or Natural Production","Observation","Juvenile Fish Bypass Facility","GRJ","5/11/2020 9:55:27 PM","02","150","","","","","1"
"3DD.00775FDBD6","Chinook","Wild Fish or Natural Production","Observation","Juvenile Fish Bypass Facility","GRJ","5/11/2020 9:55:29 PM","03","150","","","","","1"
"3DD.00775FDBD6","Chinook","Wild Fish or Natural Production","Observation","Juvenile Fish Bypass Facility","GRJ","5/11/2020 10:03:00 PM","A1","150","","","","","1"
"3DD.00775FDBD6","Chinook","Wild Fish or Natural Production","Observation","Juvenile Fish Bypass Facility","GRJ","5/11/2020 10:03:00 PM","A2","150","","","","","1"
"3DD.00775FDBD6","Chinook","Wild Fish or Natural Production","Observation","Juvenile Fish Bypass Facility","GRJ","5/11/2020 10:03:10 PM","C1","150","","","","","1"
"3DD.00775FDBD6","Chinook","Wild Fish or Natural Production","Observation","Juvenile Fish Bypass Facility","GRJ","5/11/2020 10:03:10 PM","C2","150","","","","","1"
"3DD.00775FDBD6","Chinook","Wild Fish or Natural Production","Observation","Juvenile Fish Bypass Facility","GRJ","5/11/2020 10:03:12 PM","91","150","","","","","1"
"3DD.00775FDBD6","Chinook","Wild Fish or Natural Production","Observation","Juvenile Fish Bypass Facility","GRJ","5/11/2020 10:03:13 PM","92","150","","","","","1"
"3DD.00775FDBD6","Chinook","Wild Fish or Natural Production","Observation","Instream Remote Detection System","EVU","11/7/2019 10:41:45 PM","01","100","","","","","1"
"3DD.00775FDBD6","Chinook","Wild Fish or Natural Production","Observation","Instream Remote Detection System","HYC","9/17/2019 11:37:27 PM","04","130","","","","","1"
"3DD.00775FDBD6","Chinook","Wild Fish or Natural Production","Observation","Instream Remote Detection System","HYC","9/17/2019 11:38:27 PM","04","130","","","","","1"
"3DD.00775FDBD6","Chinook","Wild Fish or Natural Production","Observation","Instream Remote Detection System","HYC","9/17/2019 11:39:27 PM","04","130","","","","","1"
"3DD.00775FDBD6","Chinook","Wild Fish or Natural Production","Observation","Instream Remote Detection System","HYC","9/17/2019 11:40:27 PM","04","130","","","","","1"
"3DD.00775FDBD6","Chinook","Wild Fish or Natural Production","Observation","Instream Remote Detection System","HYC","9/17/2019 11:41:27 PM","04","130","","","","","1"
"3DD.00775FDBD6","Chinook","Wild Fish or Natural Production","Observation","Instream Remote Detection System","HYC","9/17/2019 11:42:27 PM","04","130","","","","","1"
"3DD.00775FDBD6","Chinook","Wild Fish or Natural Production","Observation","Instream Remote Detection System","HYC","9/17/2019 11:43:27 PM","04","130","","","","","1"
"3DD.00775FDBD6","Chinook","Wild Fish or Natural Production","Observation","Instream Remote Detection System","HYC","9/17/2019 11:44:27 PM","04","130","","","","","1"
"3DD.00775FDBD6","Chinook","Wild Fish or Natural Production","Observation","Instream Remote Detection System","HYC","9/17/2019 11:45:27 PM","04","130","","","","","1"
"3DD.00775FDBD6","Chinook","Wild Fish or Natural Production","Observation","Instream Remote Detection System","HYC","9/17/2019 11:46:27 PM","04","130","","","","","1"
"3DD.00775FDBD6","Chinook","Wild Fish or Natural Production","Observation","Instream Remote Detection System","HYC","9/17/2019 11:47:27 PM","04","130","","","","","1"
"3DD.00775FDBD6","Chinook","Wild Fish or Natural Production","Observation","Instream Remote Detection System","HYC","9/17/2019 11:48:27 PM","04","130","","","","","1"
"3DD.00775FDBD6","Chinook","Wild Fish or Natural Production","Observation","Instream Remote Detection System","HYC","9/17/2019 11:49:27 PM","04","130","","","","","1"
"3DD.00775FDBD6","Chinook","Wild Fish or Natural Production","Observation","Instream Remote Detection System","HYC","9/17/2019 11:50:27 PM","04","130","","","","","1"
"3DD.00775FDBD6","Chinook","Wild Fish or Natural Production","Observation","Instream Remote Detection System","HYC","9/17/2019 11:51:27 PM","04","130","","","","","1"
"3DD.00775FDBD6","Chinook","Wild Fish or Natural Production","Observation","Instream Remote Detection System","HYC","9/17/2019 11:52:27 PM","04","130","","","","","1"
"3DD.00775FDBD6","Chinook","Wild Fish or Natural Production","Observation","Instream Remote Detection System","HYC","9/17/2019 11:53:27 PM","04","130","","","","","1"
"3DD.00775FDBD6","Chinook","Wild Fish or Natural Production","Observation","Instream Remote Detection System","HYC","9/17/2019 11:54:27 PM","04","130","","","","","1"
"3DD.00775FDBD6","Chinook","Wild Fish or Natural Production","Observation","Instream Remote Detection System","HYC","9/17/2019 11:55:27 PM","04","130","","","","","1"
"3DD.00775FDBD6","Chinook","Wild Fish or Natural Production","Observation","Instream Remote Detection System","HYC","9/17/2019 11:56:27 PM","04","130","","","","","1"
"3DD.00775FDBD6","Chinook","Wild Fish or Natural Production","Observation","Instream Remote Detection System","HYC","9/17/2019 11:57:27 PM","04","130","","","","","1"
"3DD.00775FDBD6","Chinook","Wild Fish or Natural Production","Observation","Instream Remote Detection System","HYC","9/17/2019 11:58:27 PM","04","130","","","","","1"
