"Tag Code","Mark Species Name","Event Type Name","Event Site Name","Event Site Code Value","Event Site Info Name","Event Site Info Code","Event Date Time Value","Antenna ID","Antenna Group Configuration Value","Event Release Site Code Code","Event Release Date Time Value","CTH Count"
"3DA.1A19B2F858","Chinook","Observation","LB8 - Big Eightmile Creek","LB8","Big Eightmile Creek","LB8","7/6/2016 5:33:10 AM","A2","100","","","1"
"3DA.1A19B2F858","Chinook","Observation","LB8 - Big Eightmile Creek","LB8","Big Eightmile Creek","LB8","7/6/2016 5:34:10 AM","A2","100","","","1"
"3DA.1A19B2F858","Chinook","Observation","LB8 - Big Eightmile Creek","LB8","Big Eightmile Creek","LB8","7/6/2016 5:35:10 AM","A2","100","","","1"
"3DA.1A19B2F858","Chinook","Observation","LB8 - Big Eightmile Creek","LB8","Big Eightmile Creek","LB8","7/6/2016 9:42:43 AM","A2","100","","","1"
"3DA.1A19B2F858","Chinook","Observation","LB8 - Big Eightmile Creek","LB8","Big Eightmile Creek","LB8","7/6/2016 9:43:43 AM","A2","100","","","1"
"3DA.1A19B2F858","Chinook","Observation","LB8 - Big Eightmile Creek","LB8","Big Eightmile Creek","LB8","7/6/2016 9:44:43 AM","A2","100","","","1"
"3DA.1A19B2F858","Chinook","Observation","LB8 - Big Eightmile Creek","LB8","Big Eightmile Creek","LB8","7/6/2016 9:45:43 AM","A2","100","","","1"
"3DA.1A19B2F858","Chinook","Observation","LB8 - Big Eightmile Creek","LB8","Big Eightmile Creek","LB8","7/6/2016 9:46:43 AM","A2","100","","","1"
"3DA.1A19B2F858","Chinook","Observation","LB8 - Big Eightmile Creek","LB8","Big Eightmile Creek","LB8","7/6/2016 9:47:43 AM","A2","100","","","1"
"3DA.1A19B2F858","Chinook","Observation","LB8 - Big Eightmile Creek","LB8","Big Eightmile Creek","LB8","7/6/2016 9:48:43 AM","A2","100","","","1"
"3DA.1A19B2F858","Chinook","Observation","LB8 - Big Eightmile Creek","LB8","Big Eightmile Creek","LB8","7/6/2016 9:49:43 AM","A2","100","","","1"
"3DA.1A19B2F858","Chinook","Observation","LB8 - Big Eightmile Creek","LB8","Big Eightmile Creek","LB8","7/6/2016 9:50:43 AM","A2","100","","","1"
"3DA.1A19B2F858","Chinook","Observation","LB8 - Big Eightmile Creek","LB8","Big Eightmile Creek","LB8","7/6/2016 9:51:43 AM","A2","100","","","1"
"3DA.1A19B2F858","Chinook","Observation","LB8 - Big Eightmile Creek","LB8","Big Eightmile Creek","LB8","7/6/2016 9:52:43 AM","A2","100","","","1"
"3DA.1A19B2F858","Chinook","Observation","LB8 - Big Eightmile Creek","LB8","Big Eightmile Creek","LB8","7/6/2016 9:53:43 AM","A2","100","","","1"
"3DA.1A19B2F858","Chinook","Observation","LB8 - Big Eightmile Creek","LB8","Big Eightmile Creek","LB8","7/6/2016 9:54:43 AM","A2","100","","","1"
"3DA.1A19B2F858","Chinook","Observation","LB8 - Big Eightmile Creek","LB8","Big Eightmile Creek","LB8","7/6/2016 9:55:43 AM","A2","100","","","1"
"3DA.1A19B2F858","Chinook","Observation","LB8 - Big Eightmile Creek","LB8","Big Eightmile Creek","LB8","7/6/2016 9:56:43 AM","A2","100","","","1"
"3DA.1A19B2F858","Chinook","Observation","LB8 - Big Eightmile Creek","LB8","Big Eightmile Creek","LB8","7/6/2016 9:57:43 AM","A2","100","","","1"
"3DA.1A19B2F858","Chinook","Observation","LB8 - Big Eightmile Creek","LB8","Big Eightmile Creek","LB8","7/6/2016 9:58:43 AM","A2","100","","","1"
"3DA.1A19B2F858","Chinook","Observation","LB8 - Big Eightmile Creek","LB8","Big Eightmile Creek","LB8","7/6/2016 9:59:43 AM","A2","100","","","1"
"3DA.1A19B2F858","Chinook","Observation","LB8 - Big Eightmile Creek","LB8","Big Eightmile Creek","LB8","7/6/2016 10:00:43 AM","A2","100","","","1"
"3DA.1A19B2F858","Chinook","Observation","LB8 - Big Eightmile Creek","LB8","Big Eightmile Creek","LB8","7/6/2016 10:01:43 AM","A2","100","","","1"
"3DA.1A19B2F858","Chinook","Observation","LB8 - Big Eightmile Creek","LB8","Big Eightmile Creek","LB8","7/6/2016 10:02:43 AM","A2","100","","","1"
"3DA.1A19B2F858","Chinook","Observation","LB8 - Big Eightmile Creek","LB8","Big Eightmile Creek","LB8","7/6/2016 10:03:43 AM","A2","100","","","1"
"3DA.1A19B2F858","Chinook","Observation","LB8 - Big Eightmile Creek","LB8","Big Eightmile Creek","LB8","7/6/2016 10:04:43 AM","A2","100","","","1"
"3DA.1A19B2F858","Chinook","Observation","LB8 - Big Eightmile Creek","LB8","Big Eightmile Creek","LB8","7/6/2016 10:05:43 AM","A2","100","","","1"
"3DA.1A19B2F858","Chinook","Observation","LB8 - Big Eightmile Creek","LB8","Big Eightmile Creek","LB8","7/6/2016 10:06:43 AM","A2","100","","","1"
"3DA.1A19B2F858","Chinook","Observation","LB8 - Big Eightmile Creek","LB8","Big Eightmile Creek","LB8","7/6/2016 10:07:43 AM","A2","100","","","1"
"3DA.1A19B2F858","Chinook","Observation","LB8 - Big Eightmile Creek","LB8","Big Eightmile Creek","LB8","7/6/2016 10:08:43 AM","A2","100","","","1"
"3DA.1A19B2F858","Chinook","Observation","LB8 - Big Eightmile Creek","LB8","Big Eightmile Creek","LB8","7/6/2016 10:09:43 AM","A2","100","","","1"
"3DA.1A19B2F858","Chinook","Observation","LB8 - Big Eightmile Creek","LB8","Big Eightmile Creek","LB8","7/6/2016 10:10:43 AM","A2","100","","","1"
"3DA.1A19B2F858","Chinook","Observation","LB8 - Big Eightmile Creek","LB8","Big Eightmile Creek","LB8","7/6/2016 10:11:43 AM","A2","100","","","1"
"3DA.1A19B2F858","Chinook","Observation","LB8 - Big Eightmile Creek","LB8","Big Eightmile Creek","LB8","7/6/2016 10:12:43 AM","A2","100","","","1"
"3DA.1A19B2F858","Chinook","Observation","LB8 - Big Eightmile Creek","LB8","Big Eightmile Creek","LB8","7/6/2016 10:13:43 AM","A2","100","","","1"
"3DA.1A19B2F858","Chinook","Observation","LB8 - Big Eightmile Creek","LB8","Big Eightmile Creek","LB8","7/6/2016 10:14:43 AM","A2","100","","","1"
"3DA.1A19B2F858","Chinook","Observation","LB8 - Big Eightmile Creek","LB8","Big Eightmile Creek","LB8","7/6/2016 10:15:43 AM","A2","100","","","1"
"3DA.1A19B2F858","Chinook","Observation","LB8 - Big Eightmile Creek","LB8","Big Eightmile Creek","LB8","7/6/2016 10:16:43 AM","A2","100","","","1"
"3DA.1A19B2F858","Chinook","Observation","LB8 - Big Eightmile Creek","LB8","Big Eightmile Creek","LB8","7/6/2016 10:17:43 AM","A2","100","","","1"
"3DA.1A19B2F858","Chinook","Observation","LB8 - Big Eightmile Creek","LB8","Big Eightmile Creek","LB8","7/6/2016 10:18:43 AM","A2","100","","","1"
"3DA.1A19B2F858","Chinook","Observation","LB8 - Big Eightmile Creek","LB8","Big Eightmile Creek","LB8","7/6/2016 10:19:43 AM","A2","100","","","1"
"3DA.1A19B2F858","Chinook","Observation","LB8 - Big Eightmile Creek","LB8","Big Eightmile Creek","LB8","7/6/2016 10:20:43 AM","A2","100","","","1"
"3DA.1A19B2F858","Chinook","Observation","LB8 - Big Eightmile Creek","LB8","Big Eightmile Creek","LB8","7/6/2016 10:21:43 AM","A2","100","","","1"
"3DA.1A19B2F858","Chinook","Observation","LB8 - Big Eightmile Creek","LB8","Big Eightmile Creek","LB8","7/6/2016 10:22:43 AM","A2","100","","","1"
"3DA.1A19B2F858","Chinook","Observation","LB8 - Big Eightmile Creek","LB8","Big Eightmile Creek","LB8","7/6/2016 10:23:43 AM","A2","100","","","1"
"3DA.1A19B2F858","Chinook","Observation","LB8 - Big Eightmile Creek","LB8","Big Eightmile Creek","LB8","7/6/2016 10:24:43 AM","A2","100","","","1"
"3DA.1A19B2F858","Chinook","Observation","LB8 - Big Eightmile Creek","LB8","Big Eightmile Creek","LB8","7/6/2016 10:25:43 AM","A2","100","","","1"
"3DA.1A19B2F858","Chinook","Observation","LB8 - Big Eightmile Creek","LB8","Big Eightmile Creek","LB8","7/6/2016 10:26:43 AM","A2","100","","","1"
"3DA.1A19B2F858","Chinook","Observation","LB8 - Big Eightmile Creek","LB8","Big Eightmile Creek","LB8","7/6/2016 10:27:43 AM","A2","100","","","1"
"3DA.1A19B2F858","Chinook","Observation","LB8 - Big Eightmile Creek","LB8","Big Eightmile Creek","LB8","7/6/2016 10:28:43 AM","A2","100","","","1"
"3DA.1A19B2F858","Chinook","Observation","LB8 - Big Eightmile Creek","LB8","Big Eightmile Creek","LB8","7/6/2016 10:29:43 AM","A2","100","","","1"
"3DA.1A19B2F858","Chinook","Observation","LB8 - Big Eightmile Creek","LB8","Big Eightmile Creek","LB8","7/6/2016 10:30:43 AM","A2","100","","","1"
"3DA.1A19B2F858","Chinook","Observation","LB8 - Big Eightmile Creek","LB8","Big Eightmile Creek","LB8","7/6/2016 10:31:43 AM","A2","100","","","1"
"3DA.1A19B2F858","Chinook","Observation","LB8 - Big Eightmile Creek","LB8","Big Eightmile Creek","LB8","7/6/2016 10:32:43 AM","A2","100","","","1"
"3DA.1A19B2F858","Chinook","Observation","LB8 - Big Eightmile Creek","LB8","Big Eightmile Creek","LB8","7/6/2016 10:33:43 AM","A2","100","","","1"
"3DA.1A19B2F858","Chinook","Observation","LB8 - Big Eightmile Creek","LB8","Big Eightmile Creek","LB8","7/6/2016 10:34:43 AM","A2","100","","","1"
"3DA.1A19B2F858","Chinook","Observation","LB8 - Big Eightmile Creek","LB8","Big Eightmile Creek","LB8","7/6/2016 10:35:43 AM","A2","100","","","1"
"3DA.1A19B2F858","Chinook","Observation","LB8 - Big Eightmile Creek","LB8","Big Eightmile Creek","LB8","7/6/2016 10:36:43 AM","A2","100","","","1"
"3DA.1A19B2F858","Chinook","Observation","LB8 - Big Eightmile Creek","LB8","Big Eightmile Creek","LB8","7/6/2016 10:37:43 AM","A2","100","","","1"
"3DA.1A19B2F858","Chinook","Observation","LB8 - Big Eightmile Creek","LB8","Big Eightmile Creek","LB8","7/6/2016 10:38:43 AM","A2","100","","","1"
"3DA.1A19B2F858","Chinook","Observation","LB8 - Big Eightmile Creek","LB8","Big Eightmile Creek","LB8","7/6/2016 10:39:43 AM","A2","100","","","1"
"3DA.1A19B2F858","Chinook","Observation","LB8 - Big Eightmile Creek","LB8","Big Eightmile Creek","LB8","7/6/2016 10:40:43 AM","A2","100","","","1"
"3DA.1A19B2F858","Chinook","Observation","LB8 - Big Eightmile Creek","LB8","Big Eightmile Creek","LB8","7/6/2016 10:41:43 AM","A2","100","","","1"
"3DA.1A19B2F858","Chinook","Observation","LB8 - Big Eightmile Creek","LB8","Big Eightmile Creek","LB8","7/6/2016 10:42:43 AM","A2","100","","","1"
"3DA.1A19B2F858","Chinook","Observation","LB8 - Big Eightmile Creek","LB8","Big Eightmile Creek","LB8","7/6/2016 10:43:43 AM","A2","100","","","1"
"3DA.1A19B2F858","Chinook","Observation","LB8 - Big Eightmile Creek","LB8","Big Eightmile Creek","LB8","7/6/2016 10:44:43 AM","A2","100","","","1"
"3DA.1A19B2F858","Chinook","Observation","LB8 - Big Eightmile Creek","LB8","Big Eightmile Creek","LB8","7/6/2016 10:45:43 AM","A2","100","","","1"
"3DA.1A19B2F858","Chinook","Observation","LB8 - Big Eightmile Creek","LB8","Big Eightmile Creek","LB8","7/6/2016 10:46:43 AM","A2","100","","","1"
"3DA.1A19B2F858","Chinook","Observation","LB8 - Big Eightmile Creek","LB8","Big Eightmile Creek","LB8","7/6/2016 10:47:43 AM","A2","100","","","1"
"3DA.1A19B2F858","Chinook","Observation","LB8 - Big Eightmile Creek","LB8","Big Eightmile Creek","LB8","7/6/2016 10:48:43 AM","A2","100","","","1"
"3DA.1A19B2F858","Chinook","Observation","LB8 - Big Eightmile Creek","LB8","Big Eightmile Creek","LB8","7/6/2016 10:49:43 AM","A2","100","","","1"
"3DA.1A19B2F858","Chinook","Observation","LB8 - Big Eightmile Creek","LB8","Big Eightmile Creek","LB8","7/6/2016 10:50:43 AM","A2","100","","","1"
"3DA.1A19B2F858","Chinook","Observation","LB8 - Big Eightmile Creek","LB8","Big Eightmile Creek","LB8","7/6/2016 10:51:43 AM","A2","100","","","1"
"3DA.1A19B2F858","Chinook","Observation","LB8 - Big Eightmile Creek","LB8","Big Eightmile Creek","LB8","7/6/2016 10:52:43 AM","A2","100","","","1"
"3DA.1A19B2F858","Chinook","Observation","LB8 - Big Eightmile Creek","LB8","Big Eightmile Creek","LB8","7/6/2016 10:53:43 AM","A2","100","","","1"
"3DA.1A19B2F858","Chinook","Observation","LB8 - Big Eightmile Creek","LB8","Big Eightmile Creek","LB8","7/6/2016 10:54:43 AM","A2","100","","","1"
"3DA.1A19B2F858","Chinook","Observation","LB8 - Big Eightmile Creek","LB8","Big Eightmile Creek","LB8","7/6/2016 10:55:43 AM","A2","100","","","1"
"3DA.1A19B2F858","Chinook","Observation","LB8 - Big Eightmile Creek","LB8","Big Eightmile Creek","LB8","7/6/2016 10:56:43 AM","A2","100","","","1"
"3DA.1A19B2F858","Chinook","Observation","LB8 - Big Eightmile Creek","LB8","Big Eightmile Creek","LB8","7/6/2016 11:01:43 AM","A2","100","","","1"
"3DA.1A19B2F858","Chinook","Observation","LB8 - Big Eightmile Creek","LB8","Big Eightmile Creek","LB8","7/6/2016 11:02:43 AM","A2","100","","","1"
"3DA.1A19B2F858","Chinook","Observation","LB8 - Big Eightmile Creek","LB8","Big Eightmile Creek","LB8","7/6/2016 11:03:43 AM","A2","100","","","1"
"3DA.1A19B2F858","Chinook","Observation","LB8 - Big Eightmile Creek","LB8","Big Eightmile Creek","LB8","7/6/2016 11:04:43 AM","A2","100","","","1"
"3DA.1A19B2F858","Chinook","Observation","LB8 - Big Eightmile Creek","LB8","Big Eightmile Creek","LB8","7/6/2016 11:05:43 AM","A2","100","","","1"
"3DA.1A19B2F858","Chinook","Observation","LB8 - Big Eightmile Creek","LB8","Big Eightmile Creek","LB8","7/6/2016 11:06:43 AM","A2","100","","","1"
"3DA.1A19B2F858","Chinook","Observation","LB8 - Big Eightmile Creek","LB8","Big Eightmile Creek","LB8","7/6/2016 11:07:43 AM","A2","100","","","1"
"3DA.1A19B2F858","Chinook","Observation","LB8 - Big Eightmile Creek","LB8","Big Eightmile Creek","LB8","7/6/2016 11:08:43 AM","A2","100","","","1"
"3DA.1A19B2F858","Chinook","Observation","LB8 - Big Eightmile Creek","LB8","Big Eightmile Creek","LB8","7/6/2016 11:09:43 AM","A2","100","","","1"
"3DA.1A19B2F858","Chinook","Observation","LB8 - Big Eightmile Creek","LB8","Big Eightmile Creek","LB8","7/6/2016 11:10:43 AM","A2","100","","","1"
"3DA.1A19B2F858","Chinook","Observation","LB8 - Big Eightmile Creek","LB8","Big Eightmile Creek","LB8","7/6/2016 11:11:43 AM","A2","100","","","1"
"3DA.1A19B2F858","Chinook","Observation","LB8 - Big Eightmile Creek","LB8","Big Eightmile Creek","LB8","7/6/2016 11:12:43 AM","A2","100","","","1"
"3DA.1A19B2F858","Chinook","Observation","LB8 - Big Eightmile Creek","LB8","Big Eightmile Creek","LB8","7/6/2016 11:13:43 AM","A2","100","","","1"
"3DA.1A19B2F858","Chinook","Observation","LB8 - Big Eightmile Creek","LB8","Big Eightmile Creek","LB8","7/6/2016 11:14:43 AM","A2","100","","","1"
"3DA.1A19B2F858","Chinook","Observation","LB8 - Big Eightmile Creek","LB8","Big Eightmile Creek","LB8","7/6/2016 11:15:43 AM","A2","100","","","1"
"3DA.1A19B2F858","Chinook","Observation","LB8 - Big Eightmile Creek","LB8","Big Eightmile Creek","LB8","7/6/2016 11:16:43 AM","A2","100","","","1"
"3DA.1A19B2F858","Chinook","Observation","LB8 - Big Eightmile Creek","LB8","Big Eightmile Creek","LB8","7/6/2016 11:17:43 AM","A2","100","","","1"
"3DA.1A19B2F858","Chinook","Observation","LB8 - Big Eightmile Creek","LB8","Big Eightmile Creek","LB8","7/6/2016 11:18:43 AM","A2","100","","","1"
"3DA.1A19B2F858","Chinook","Observation","LB8 - Big Eightmile Creek","LB8","Big Eightmile Creek","LB8","7/6/2016 11:19:43 AM","A2","100","","","1"
"3DA.1A19B2F858","Chinook","Observation","LB8 - Big Eightmile Creek","LB8","Big Eightmile Creek","LB8","7/6/2016 11:20:43 AM","A2","100","","","1"
"3DA.1A19B2F858","Chinook","Observation","LB8 - Big Eightmile Creek","LB8","Big Eightmile Creek","LB8","7/6/2016 11:21:43 AM","A2","100","","","1"
"3DA.1A19B2F858","Chinook","Observation","LB8 - Big Eightmile Creek","LB8","Big Eightmile Creek","LB8","7/6/2016 11:22:43 AM","A2","100","","","1"
"3DA.1A19B2F858","Chinook","Observation","LB8 - Big Eightmile Creek","LB8","Big Eightmile Creek","LB8","7/6/2016 11:23:43 AM","A2","100","","","1"
"3DA.1A19B2F858","Chinook","Observation","LB8 - Big Eightmile Creek","LB8","Big Eightmile Creek","LB8","7/6/2016 11:24:43 AM","A2","100","","","1"
"3DA.1A19B2F858","Chinook","Observation","LB8 - Big Eightmile Creek","LB8","Big Eightmile Creek","LB8","7/6/2016 11:25:43 AM","A2","100","","","1"
"3DA.1A19B2F858","Chinook","Observation","LB8 - Big Eightmile Creek","LB8","Big Eightmile Creek","LB8","7/6/2016 11:26:43 AM","A2","100","","","1"
"3DA.1A19B2F858","Chinook","Observation","LB8 - Big Eightmile Creek","LB8","Big Eightmile Creek","LB8","7/6/2016 11:27:43 AM","A2","100","","","1"
"3DA.1A19B2F858","Chinook","Observation","LB8 - Big Eightmile Creek","LB8","Big Eightmile Creek","LB8","7/6/2016 11:28:43 AM","A2","100","","","1"
"3DA.1A19B2F858","Chinook","Observation","LB8 - Big Eightmile Creek","LB8","Big Eightmile Creek","LB8","7/6/2016 11:29:43 AM","A2","100","","","1"
"3DA.1A19B2F858","Chinook","Observation","LB8 - Big Eightmile Creek","LB8","Big Eightmile Creek","LB8","7/6/2016 11:30:43 AM","A2","100","","","1"
"3DA.1A19B2F858","Chinook","Observation","LB8 - Big Eightmile Creek","LB8","Big Eightmile Creek","LB8","7/6/2016 11:31:43 AM","A2","100","","","1"
"3DA.1A19B2F858","Chinook","Observation","LB8 - Big Eightmile Creek","LB8","Big Eightmile Creek","LB8","7/6/2016 11:32:43 AM","A2","100","","","1"
"3DA.1A19B2F858","Chinook","Observation","LB8 - Big Eightmile Creek","LB8","Big Eightmile Creek","LB8","7/6/2016 11:33:43 AM","A2","100","","","1"
"3DA.1A19B2F858","Chinook","Observation","LB8 - Big Eightmile Creek","LB8","Big Eightmile Creek","LB8","7/6/2016 11:34:43 AM","A2","100","","","1"
"3DA.1A19B2F858","Chinook","Observation","LB8 - Big Eightmile Creek","LB8","Big Eightmile Creek","LB8","7/6/2016 11:35:43 AM","A2","100","","","1"
"3DA.1A19B2F858","Chinook","Observation","LB8 - Big Eightmile Creek","LB8","Big Eightmile Creek","LB8","7/6/2016 11:36:43 AM","A2","100","","","1"
"3DA.1A19B2F858","Chinook","Observation","LB8 - Big Eightmile Creek","LB8","Big Eightmile Creek","LB8","7/6/2016 11:37:43 AM","A2","100","","","1"
"3DA.1A19B2F858","Chinook","Observation","LB8 - Big Eightmile Creek","LB8","Big Eightmile Creek","LB8","7/6/2016 11:38:43 AM","A2","100","","","1"
"3DA.1A19B2F858","Chinook","Observation","LB8 - Big Eightmile Creek","LB8","Big Eightmile Creek","LB8","7/6/2016 11:39:43 AM","A2","100","","","1"
"3DA.1A19B2F858","Chinook","Observation","LB8 - Big Eightmile Creek","LB8","Big Eightmile Creek","LB8","7/6/2016 11:40:43 AM","A2","100","","","1"
"3DA.1A19B2F858","Chinook","Observation","LB8 - Big Eightmile Creek","LB8","Big Eightmile Creek","LB8","7/6/2016 11:41:43 AM","A2","100","","","1"
"3DA.1A19B2F858","Chinook","Observation","LB8 - Big Eightmile Creek","LB8","Big Eightmile Creek","LB8","7/6/2016 11:42:43 AM","A2","100","","","1"
"3DA.1A19B2F858","Chinook","Observation","LB8 - Big Eightmile Creek","LB8","Big Eightmile Creek","LB8","7/6/2016 11:43:43 AM","A2","100","","","1"
"3DA.1A19B2F858","Chinook","Observation","LB8 - Big Eightmile Creek","LB8","Big Eightmile Creek","LB8","7/6/2016 11:44:43 AM","A2","100","","","1"
"3DA.1A19B2F858","Chinook","Observation","LB8 - Big Eightmile Creek","LB8","Big Eightmile Creek","LB8","7/6/2016 11:45:43 AM","A2","100","","","1"
"3DA.1A19B2F858","Chinook","Observation","LB8 - Big Eightmile Creek","LB8","Big Eightmile Creek","LB8","7/6/2016 11:46:43 AM","A2","100","","","1"
"3DA.1A19B2F858","Chinook","Observation","LB8 - Big Eightmile Creek","LB8","Big Eightmile Creek","LB8","7/6/2016 11:47:43 AM","A2","100","","","1"
"3DA.1A19B2F858","Chinook","Observation","LB8 - Big Eightmile Creek","LB8","Big Eightmile Creek","LB8","7/6/2016 11:48:43 AM","A2","100","","","1"
"3DA.1A19B2F858","Chinook","Observation","LB8 - Big Eightmile Creek","LB8","Big Eightmile Creek","LB8","7/6/2016 11:49:43 AM","A2","100","","","1"
"3DA.1A19B2F858","Chinook","Observation","LB8 - Big Eightmile Creek","LB8","Big Eightmile Creek","LB8","7/6/2016 11:50:43 AM","A2","100","","","1"
"3DA.1A19B2F858","Chinook","Observation","LB8 - Big Eightmile Creek","LB8","Big Eightmile Creek","LB8","7/6/2016 11:51:43 AM","A2","100","","","1"
"3DA.1A19B2F858","Chinook","Observation","LB8 - Big Eightmile Creek","LB8","Big Eightmile Creek","LB8","7/6/2016 11:52:43 AM","A2","100","","","1"
"3DA.1A19B2F858","Chinook","Observation","LB8 - Big Eightmile Creek","LB8","Big Eightmile Creek","LB8","7/6/2016 11:53:43 AM","A2","100","","","1"
"3DA.1A19B2F858","Chinook","Observation","LB8 - Big Eightmile Creek","LB8","Big Eightmile Creek","LB8","7/6/2016 12:01:58 PM","A2","100","","","1"
"3DA.1A19B2F858","Chinook","Observation","LB8 - Big Eightmile Creek","LB8","Big Eightmile Creek","LB8","7/6/2016 12:02:58 PM","A2","100","","","1"
"3DA.1A19B2F858","Chinook","Observation","LB8 - Big Eightmile Creek","LB8","Big Eightmile Creek","LB8","7/6/2016 12:03:58 PM","A2","100","","","1"
"3DA.1A19B2F858","Chinook","Observation","LB8 - Big Eightmile Creek","LB8","Big Eightmile Creek","LB8","7/6/2016 12:04:58 PM","A2","100","","","1"
"3DA.1A19B2F858","Chinook","Observation","LB8 - Big Eightmile Creek","LB8","Big Eightmile Creek","LB8","7/6/2016 12:05:58 PM","A2","100","","","1"
"3DA.1A19B2F858","Chinook","Observation","LB8 - Big Eightmile Creek","LB8","Big Eightmile Creek","LB8","7/6/2016 12:06:58 PM","A2","100","","","1"
"3DA.1A19B2F858","Chinook","Observation","LB8 - Big Eightmile Creek","LB8","Big Eightmile Creek","LB8","7/6/2016 12:07:58 PM","A2","100","","","1"
"3DA.1A19B2F858","Chinook","Observation","LB8 - Big Eightmile Creek","LB8","Big Eightmile Creek","LB8","7/6/2016 12:08:58 PM","A2","100","","","1"
"3DA.1A19B2F858","Chinook","Observation","LB8 - Big Eightmile Creek","LB8","Big Eightmile Creek","LB8","7/6/2016 12:09:58 PM","A2","100","","","1"
"3DA.1A19B2F858","Chinook","Observation","LB8 - Big Eightmile Creek","LB8","Big Eightmile Creek","LB8","7/6/2016 12:10:58 PM","A2","100","","","1"
"3DA.1A19B2F858","Chinook","Observation","LB8 - Big Eightmile Creek","LB8","Big Eightmile Creek","LB8","7/6/2016 12:11:58 PM","A2","100","","","1"
"3DA.1A19B2F858","Chinook","Observation","LB8 - Big Eightmile Creek","LB8","Big Eightmile Creek","LB8","7/6/2016 12:12:58 PM","A2","100","","","1"
"3DA.1A19B2F858","Chinook","Observation","LB8 - Big Eightmile Creek","LB8","Big Eightmile Creek","LB8","7/6/2016 12:13:58 PM","A2","100","","","1"
"3DA.1A19B2F858","Chinook","Observation","LB8 - Big Eightmile Creek","LB8","Big Eightmile Creek","LB8","7/6/2016 12:14:58 PM","A2","100","","","1"
"3DA.1A19B2F858","Chinook","Observation","LB8 - Big Eightmile Creek","LB8","Big Eightmile Creek","LB8","7/6/2016 12:15:58 PM","A2","100","","","1"
"3DA.1A19B2F858","Chinook","Observation","LB8 - Big Eightmile Creek","LB8","Big Eightmile Creek","LB8","7/6/2016 12:16:58 PM","A2","100","","","1"
"3DA.1A19B2F858","Chinook","Observation","LB8 - Big Eightmile Creek","LB8","Big Eightmile Creek","LB8","7/6/2016 12:17:58 PM","A2","100","","","1"
"3DA.1A19B2F858","Chinook","Observation","LB8 - Big Eightmile Creek","LB8","Big Eightmile Creek","LB8","7/6/2016 12:18:58 PM","A2","100","","","1"
"3DA.1A19B2F858","Chinook","Observation","LB8 - Big Eightmile Creek","LB8","Big Eightmile Creek","LB8","7/6/2016 12:19:58 PM","A2","100","","","1"
"3DA.1A19B2F858","Chinook","Observation","LB8 - Big Eightmile Creek","LB8","Big Eightmile Creek","LB8","7/6/2016 12:20:58 PM","A2","100","","","1"
"3DA.1A19B2F858","Chinook","Observation","LB8 - Big Eightmile Creek","LB8","Big Eightmile Creek","LB8","7/6/2016 12:21:58 PM","A2","100","","","1"
"3DA.1A19B2F858","Chinook","Observation","LB8 - Big Eightmile Creek","LB8","Big Eightmile Creek","LB8","7/6/2016 12:22:58 PM","A2","100","","","1"
"3DA.1A19B2F858","Chinook","Observation","LB8 - Big Eightmile Creek","LB8","Big Eightmile Creek","LB8","7/6/2016 12:23:58 PM","A2","100","","","1"
"3DA.1A19B2F858","Chinook","Observation","LB8 - Big Eightmile Creek","LB8","Big Eightmile Creek","LB8","7/6/2016 12:24:58 PM","A2","100","","","1"
"3DA.1A19B2F858","Chinook","Observation","LB8 - Big Eightmile Creek","LB8","Big Eightmile Creek","LB8","7/6/2016 12:25:58 PM","A2","100","","","1"
"3DA.1A19B2F858","Chinook","Observation","LB8 - Big Eightmile Creek","LB8","Big Eightmile Creek","LB8","7/6/2016 12:26:58 PM","A2","100","","","1"
"3DA.1A19B2F858","Chinook","Observation","LB8 - Big Eightmile Creek","LB8","Big Eightmile Creek","LB8","7/6/2016 12:27:58 PM","A2","100","","","1"
"3DA.1A19B2F858","Chinook","Observation","LB8 - Big Eightmile Creek","LB8","Big Eightmile Creek","LB8","7/6/2016 12:28:58 PM","A2","100","","","1"
"3DA.1A19B2F858","Chinook","Observation","LB8 - Big Eightmile Creek","LB8","Big Eightmile Creek","LB8","7/6/2016 12:29:58 PM","A2","100","","","1"
"3DA.1A19B2F858","Chinook","Observation","LB8 - Big Eightmile Creek","LB8","Big Eightmile Creek","LB8","7/6/2016 12:30:58 PM","A2","100","","","1"
"3DA.1A19B2F858","Chinook","Observation","LB8 - Big Eightmile Creek","LB8","Big Eightmile Creek","LB8","7/6/2016 12:31:58 PM","A2","100","","","1"
"3DA.1A19B2F858","Chinook","Observation","LB8 - Big Eightmile Creek","LB8","Big Eightmile Creek","LB8","7/6/2016 12:32:58 PM","A2","100","","","1"
"3DA.1A19B2F858","Chinook","Observation","LB8 - Big Eightmile Creek","LB8","Big Eightmile Creek","LB8","7/6/2016 12:33:58 PM","A2","100","","","1"
"3DA.1A19B2F858","Chinook","Observation","LB8 - Big Eightmile Creek","LB8","Big Eightmile Creek","LB8","7/6/2016 12:34:58 PM","A2","100","","","1"
"3DA.1A19B2F858","Chinook","Observation","LB8 - Big Eightmile Creek","LB8","Big Eightmile Creek","LB8","7/6/2016 12:35:58 PM","A2","100","","","1"
"3DA.1A19B2F858","Chinook","Observation","LB8 - Big Eightmile Creek","LB8","Big Eightmile Creek","LB8","7/6/2016 12:36:58 PM","A2","100","","","1"
