"Tag Code","Mark Species Name","Event Type Name","Event Site Name","Event Site Code Value","Event Site Info Name","Event Site Info Code","Event Date Time Value","Antenna ID","Antenna Group Configuration Value","Event Release Site Code Code","Event Release Date Time Value","CTH Count"
"3D9.1C2D824401","Chinook","Observation","HYC - Hayden Creek In-stream Array","HYC","Hayden Creek In-stream Array","HYC","9/13/2011 11:25:05 PM","A3","110","","","1"
"3D9.1C2D824401","Chinook","Observation","HYC - Hayden Creek In-stream Array","HYC","Hayden Creek In-stream Array","HYC","9/13/2011 11:25:06 PM","A3","110","","","1"
"3D9.1C2D824401","Chinook","Observation","HYC - Hayden Creek In-stream Array","HYC","Hayden Creek In-stream Array","HYC","9/13/2011 11:25:07 PM","A3","110","","","1"
"3D9.1C2D824401","Chinook","Observation","HYC - Hayden Creek In-stream Array","HYC","Hayden Creek In-stream Array","HYC","9/13/2011 11:25:08 PM","A3","110","","","1"
"3D9.1C2D824401","Chinook","Observation","HYC - Hayden Creek In-stream Array","HYC","Hayden Creek In-stream Array","HYC","9/13/2011 11:25:09 PM","A3","110","","","1"
"3D9.1C2D824401","Chinook","Observation","HYC - Hayden Creek In-stream Array","HYC","Hayden Creek In-stream Array","HYC","9/13/2011 11:25:10 PM","A3","110","","","1"
"3D9.1C2D824401","Chinook","Observation","HYC - Hayden Creek In-stream Array","HYC","Hayden Creek In-stream Array","HYC","9/13/2011 11:25:28 PM","A3","110","","","1"
"3D9.1C2D824401","Chinook","Observation","HYC - Hayden Creek In-stream Array","HYC","Hayden Creek In-stream Array","HYC","9/13/2011 11:25:40 PM","A3","110","","","1"
"3D9.1C2D824401","Chinook","Observation","HYC - Hayden Creek In-stream Array","HYC","Hayden Creek In-stream Array","HYC","9/13/2011 11:25:41 PM","A3","110","","","1"
"3D9.1C2D824401","Chinook","Observation","HYC - Hayden Creek In-stream Array","HYC","Hayden Creek In-stream Array","HYC","9/13/2011 11:25:42 PM","A3","110","","","1"
"3D9.1C2D824401","Chinook","Observation","HYC - Hayden Creek In-stream Array","HYC","Hayden Creek In-stream Array","HYC","9/13/2011 11:25:43 PM","A3","110","","","1"
"3D9.1C2D824401","Chinook","Observation","HYC - Hayden Creek In-stream Array","HYC","Hayden Creek In-stream Array","HYC","9/13/2011 11:25:50 PM","A3","110","","","1"
"3D9.1C2D824401","Chinook","Observation","HYC - Hayden Creek In-stream Array","HYC","Hayden Creek In-stream Array","HYC","9/13/2011 11:25:51 PM","A3","110","","","1"
"3D9.1C2D824401","Chinook","Observation","HYC - Hayden Creek In-stream Array","HYC","Hayden Creek In-stream Array","HYC","9/13/2011 11:25:57 PM","A3","110","","","1"
"3D9.1C2D824401","Chinook","Observation","HYC - Hayden Creek In-stream Array","HYC","Hayden Creek In-stream Array","HYC","9/13/2011 11:25:58 PM","A3","110","","","1"
"3D9.1C2D824401","Chinook","Observation","HYC - Hayden Creek In-stream Array","HYC","Hayden Creek In-stream Array","HYC","9/13/2011 11:25:59 PM","A3","110","","","1"
"3D9.1C2D824401","Chinook","Observation","HYC - Hayden Creek In-stream Array","HYC","Hayden Creek In-stream Array","HYC","9/13/2011 11:26:01 PM","A3","110","","","1"
"3D9.1C2D824401","Chinook","Observation","HYC - Hayden Creek In-stream Array","HYC","Hayden Creek In-stream Array","HYC","9/13/2011 11:26:02 PM","A3","110","","","1"
"3D9.1C2D824401","Chinook","Observation","HYC - Hayden Creek In-stream Array","HYC","Hayden Creek In-stream Array","HYC","9/13/2011 11:26:03 PM","A3","110","","","1"
"3D9.1C2D824401","Chinook","Observation","HYC - Hayden Creek In-stream Array","HYC","Hayden Creek In-stream Array","HYC","9/13/2011 11:26:04 PM","A3","110","","","1"
"3D9.1C2D824401","Chinook","Observation","HYC - Hayden Creek In-stream Array","HYC","Hayden Creek In-stream Array","HYC","9/13/2011 11:26:05 PM","A3","110","","","1"
"3D9.1C2D824401","Chinook","Observation","HYC - Hayden Creek In-stream Array","HYC","Hayden Creek In-stream Array","HYC","9/13/2011 11:26:10 PM","A3","110","","","1"
"3D9.1C2D824401","Chinook","Observation","HYC - Hayden Creek In-stream Array","HYC","Hayden Creek In-stream Array","HYC","9/13/2011 11:26:15 PM","A3","110","","","1"
"3D9.1C2D824401","Chinook","Observation","HYC - Hayden Creek In-stream Array","HYC","Hayden Creek In-stream Array","HYC","9/13/2011 11:26:20 PM","A3","110","","","1"
"3D9.1C2D824401","Chinook","Observation","HYC - Hayden Creek In-stream Array","HYC","Hayden Creek In-stream Array","HYC","9/13/2011 11:26:21 PM","A3","110","","","1"
"3D9.1C2D824401","Chinook","Observation","HYC - Hayden Creek In-stream Array","HYC","Hayden Creek In-stream Array","HYC","9/13/2011 11:26:22 PM","A3","110","","","1"
"3D9.1C2D824401","Chinook","Observation","HYC - Hayden Creek In-stream Array","HYC","Hayden Creek In-stream Array","HYC","9/13/2011 11:26:29 PM","A3","110","","","1"
"3D9.1C2D824401","Chinook","Observation","HYC - Hayden Creek In-stream Array","HYC","Hayden Creek In-stream Array","HYC","9/13/2011 11:26:38 PM","A3","110","","","1"
"3D9.1C2D824401","Chinook","Observation","HYC - Hayden Creek In-stream Array","HYC","Hayden Creek In-stream Array","HYC","9/13/2011 11:26:39 PM","A3","110","","","1"
"3D9.1C2D824401","Chinook","Observation","HYC - Hayden Creek In-stream Array","HYC","Hayden Creek In-stream Array","HYC","9/13/2011 11:26:40 PM","A3","110","","","1"
"3D9.1C2D824401","Chinook","Observation","HYC - Hayden Creek In-stream Array","HYC","Hayden Creek In-stream Array","HYC","9/13/2011 11:26:41 PM","A3","110","","","1"
"3D9.1C2D824401","Chinook","Observation","HYC - Hayden Creek In-stream Array","HYC","Hayden Creek In-stream Array","HYC","9/13/2011 11:26:42 PM","A3","110","","","1"
"3D9.1C2D824401","Chinook","Observation","HYC - Hayden Creek In-stream Array","HYC","Hayden Creek In-stream Array","HYC","9/13/2011 11:26:52 PM","A3","110","","","1"
"3D9.1C2D824401","Chinook","Observation","HYC - Hayden Creek In-stream Array","HYC","Hayden Creek In-stream Array","HYC","9/13/2011 11:26:54 PM","A3","110","","","1"
"3D9.1C2D824401","Chinook","Observation","HYC - Hayden Creek In-stream Array","HYC","Hayden Creek In-stream Array","HYC","9/13/2011 11:26:55 PM","A3","110","","","1"
"3D9.1C2D824401","Chinook","Observation","HYC - Hayden Creek In-stream Array","HYC","Hayden Creek In-stream Array","HYC","9/13/2011 11:26:56 PM","A3","110","","","1"
"3D9.1C2D824401","Chinook","Observation","HYC - Hayden Creek In-stream Array","HYC","Hayden Creek In-stream Array","HYC","9/13/2011 11:27:03 PM","A3","110","","","1"
"3D9.1C2D824401","Chinook","Observation","HYC - Hayden Creek In-stream Array","HYC","Hayden Creek In-stream Array","HYC","9/13/2011 11:27:05 PM","A3","110","","","1"
"3D9.1C2D824401","Chinook","Observation","HYC - Hayden Creek In-stream Array","HYC","Hayden Creek In-stream Array","HYC","9/13/2011 11:27:06 PM","A3","110","","","1"
"3D9.1C2D824401","Chinook","Observation","HYC - Hayden Creek In-stream Array","HYC","Hayden Creek In-stream Array","HYC","9/13/2011 11:27:38 PM","A3","110","","","1"
"3D9.1C2D824401","Chinook","Observation","HYC - Hayden Creek In-stream Array","HYC","Hayden Creek In-stream Array","HYC","9/13/2011 11:27:39 PM","A3","110","","","1"
"3D9.1C2D824401","Chinook","Observation","HYC - Hayden Creek In-stream Array","HYC","Hayden Creek In-stream Array","HYC","9/13/2011 11:27:43 PM","A3","110","","","1"
"3D9.1C2D824401","Chinook","Observation","HYC - Hayden Creek In-stream Array","HYC","Hayden Creek In-stream Array","HYC","9/13/2011 11:27:44 PM","A3","110","","","1"
"3D9.1C2D824401","Chinook","Observation","HYC - Hayden Creek In-stream Array","HYC","Hayden Creek In-stream Array","HYC","9/13/2011 11:27:47 PM","A3","110","","","1"
"3D9.1C2D824401","Chinook","Observation","HYC - Hayden Creek In-stream Array","HYC","Hayden Creek In-stream Array","HYC","9/13/2011 11:27:49 PM","A3","110","","","1"
"3D9.1C2D824401","Chinook","Observation","HYC - Hayden Creek In-stream Array","HYC","Hayden Creek In-stream Array","HYC","9/13/2011 11:27:51 PM","A3","110","","","1"
"3D9.1C2D824401","Chinook","Observation","HYC - Hayden Creek In-stream Array","HYC","Hayden Creek In-stream Array","HYC","9/13/2011 11:27:52 PM","A3","110","","","1"
"3D9.1C2D824401","Chinook","Observation","HYC - Hayden Creek In-stream Array","HYC","Hayden Creek In-stream Array","HYC","9/13/2011 11:28:04 PM","A3","110","","","1"
"3D9.1C2D824401","Chinook","Observation","HYC - Hayden Creek In-stream Array","HYC","Hayden Creek In-stream Array","HYC","9/13/2011 11:28:08 PM","A3","110","","","1"
"3D9.1C2D824401","Chinook","Observation","HYC - Hayden Creek In-stream Array","HYC","Hayden Creek In-stream Array","HYC","9/13/2011 11:28:09 PM","A3","110","","","1"
"3D9.1C2D824401","Chinook","Observation","HYC - Hayden Creek In-stream Array","HYC","Hayden Creek In-stream Array","HYC","9/13/2011 11:28:25 PM","A3","110","","","1"
"3D9.1C2D824401","Chinook","Observation","HYC - Hayden Creek In-stream Array","HYC","Hayden Creek In-stream Array","HYC","9/13/2011 11:28:26 PM","A3","110","","","1"
"3D9.1C2D824401","Chinook","Observation","HYC - Hayden Creek In-stream Array","HYC","Hayden Creek In-stream Array","HYC","9/13/2011 11:28:27 PM","A3","110","","","1"
"3D9.1C2D824401","Chinook","Observation","HYC - Hayden Creek In-stream Array","HYC","Hayden Creek In-stream Array","HYC","9/13/2011 11:28:28 PM","A3","110","","","1"
"3D9.1C2D824401","Chinook","Observation","HYC - Hayden Creek In-stream Array","HYC","Hayden Creek In-stream Array","HYC","9/13/2011 11:28:29 PM","A3","110","","","1"
"3D9.1C2D824401","Chinook","Observation","HYC - Hayden Creek In-stream Array","HYC","Hayden Creek In-stream Array","HYC","9/13/2011 11:28:30 PM","A3","110","","","1"
"3D9.1C2D824401","Chinook","Observation","HYC - Hayden Creek In-stream Array","HYC","Hayden Creek In-stream Array","HYC","9/13/2011 11:28:31 PM","A3","110","","","1"
"3D9.1C2D824401","Chinook","Observation","HYC - Hayden Creek In-stream Array","HYC","Hayden Creek In-stream Array","HYC","9/13/2011 11:28:45 PM","A3","110","","","1"
"3D9.1C2D824401","Chinook","Observation","HYC - Hayden Creek In-stream Array","HYC","Hayden Creek In-stream Array","HYC","9/13/2011 11:28:46 PM","A3","110","","","1"
"3D9.1C2D824401","Chinook","Observation","HYC - Hayden Creek In-stream Array","HYC","Hayden Creek In-stream Array","HYC","9/13/2011 11:28:53 PM","A3","110","","","1"
"3D9.1C2D824401","Chinook","Observation","HYC - Hayden Creek In-stream Array","HYC","Hayden Creek In-stream Array","HYC","9/13/2011 11:29:02 PM","A3","110","","","1"
"3D9.1C2D824401","Chinook","Observation","HYC - Hayden Creek In-stream Array","HYC","Hayden Creek In-stream Array","HYC","9/13/2011 11:29:03 PM","A3","110","","","1"
"3D9.1C2D824401","Chinook","Observation","HYC - Hayden Creek In-stream Array","HYC","Hayden Creek In-stream Array","HYC","9/13/2011 11:29:04 PM","A3","110","","","1"
"3D9.1C2D824401","Chinook","Observation","HYC - Hayden Creek In-stream Array","HYC","Hayden Creek In-stream Array","HYC","9/13/2011 11:29:06 PM","A3","110","","","1"
"3D9.1C2D824401","Chinook","Observation","HYC - Hayden Creek In-stream Array","HYC","Hayden Creek In-stream Array","HYC","9/13/2011 11:29:07 PM","A3","110","","","1"
"3D9.1C2D824401","Chinook","Observation","HYC - Hayden Creek In-stream Array","HYC","Hayden Creek In-stream Array","HYC","9/13/2011 11:29:08 PM","A3","110","","","1"
"3D9.1C2D824401","Chinook","Observation","HYC - Hayden Creek In-stream Array","HYC","Hayden Creek In-stream Array","HYC","9/13/2011 11:29:11 PM","A3","110","","","1"
"3D9.1C2D824401","Chinook","Observation","HYC - Hayden Creek In-stream Array","HYC","Hayden Creek In-stream Array","HYC","9/13/2011 11:29:12 PM","A3","110","","","1"
"3D9.1C2D824401","Chinook","Observation","HYC - Hayden Creek In-stream Array","HYC","Hayden Creek In-stream Array","HYC","9/13/2011 11:29:13 PM","A3","110","","","1"
"3D9.1C2D824401","Chinook","Observation","HYC - Hayden Creek In-stream Array","HYC","Hayden Creek In-stream Array","HYC","9/13/2011 11:29:15 PM","A3","110","","","1"
"3D9.1C2D824401","Chinook","Observation","HYC - Hayden Creek In-stream Array","HYC","Hayden Creek In-stream Array","HYC","9/13/2011 11:29:16 PM","A3","110","","","1"
"3D9.1C2D824401","Chinook","Observation","HYC - Hayden Creek In-stream Array","HYC","Hayden Creek In-stream Array","HYC","9/13/2011 11:29:19 PM","A3","110","","","1"
"3D9.1C2D824401","Chinook","Observation","HYC - Hayden Creek In-stream Array","HYC","Hayden Creek In-stream Array","HYC","9/13/2011 11:29:20 PM","A3","110","","","1"
"3D9.1C2D824401","Chinook","Observation","HYC - Hayden Creek In-stream Array","HYC","Hayden Creek In-stream Array","HYC","9/13/2011 11:29:22 PM","A3","110","","","1"
"3D9.1C2D824401","Chinook","Observation","HYC - Hayden Creek In-stream Array","HYC","Hayden Creek In-stream Array","HYC","9/13/2011 11:29:23 PM","A3","110","","","1"
"3D9.1C2D824401","Chinook","Observation","HYC - Hayden Creek In-stream Array","HYC","Hayden Creek In-stream Array","HYC","9/13/2011 11:29:24 PM","A3","110","","","1"
"3D9.1C2D824401","Chinook","Observation","HYC - Hayden Creek In-stream Array","HYC","Hayden Creek In-stream Array","HYC","9/13/2011 11:29:25 PM","A3","110","","","1"
"3D9.1C2D824401","Chinook","Observation","HYC - Hayden Creek In-stream Array","HYC","Hayden Creek In-stream Array","HYC","9/13/2011 11:29:26 PM","A3","110","","","1"
"3D9.1C2D824401","Chinook","Observation","HYC - Hayden Creek In-stream Array","HYC","Hayden Creek In-stream Array","HYC","9/13/2011 11:29:27 PM","A3","110","","","1"
"3D9.1C2D824401","Chinook","Observation","HYC - Hayden Creek In-stream Array","HYC","Hayden Creek In-stream Array","HYC","9/13/2011 11:29:31 PM","A3","110","","","1"
"3D9.1C2D824401","Chinook","Observation","HYC - Hayden Creek In-stream Array","HYC","Hayden Creek In-stream Array","HYC","9/13/2011 11:29:32 PM","A3","110","","","1"
"3D9.1C2D824401","Chinook","Observation","HYC - Hayden Creek In-stream Array","HYC","Hayden Creek In-stream Array","HYC","9/13/2011 11:29:33 PM","A3","110","","","1"
"3D9.1C2D824401","Chinook","Observation","HYC - Hayden Creek In-stream Array","HYC","Hayden Creek In-stream Array","HYC","9/13/2011 11:29:34 PM","A3","110","","","1"
"3D9.1C2D824401","Chinook","Observation","HYC - Hayden Creek In-stream Array","HYC","Hayden Creek In-stream Array","HYC","9/13/2011 11:29:43 PM","A3","110","","","1"
"3D9.1C2D824401","Chinook","Observation","HYC - Hayden Creek In-stream Array","HYC","Hayden Creek In-stream Array","HYC","9/13/2011 11:29:44 PM","A3","110","","","1"
"3D9.1C2D824401","Chinook","Observation","HYC - Hayden Creek In-stream Array","HYC","Hayden Creek In-stream Array","HYC","9/13/2011 11:29:45 PM","A3","110","","","1"
"3D9.1C2D824401","Chinook","Observation","HYC - Hayden Creek In-stream Array","HYC","Hayden Creek In-stream Array","HYC","9/13/2011 11:29:46 PM","A3","110","","","1"
"3D9.1C2D824401","Chinook","Observation","HYC - Hayden Creek In-stream Array","HYC","Hayden Creek In-stream Array","HYC","9/13/2011 11:29:51 PM","A3","110","","","1"
"3D9.1C2D824401","Chinook","Observation","HYC - Hayden Creek In-stream Array","HYC","Hayden Creek In-stream Array","HYC","9/13/2011 11:29:52 PM","A3","110","","","1"
"3D9.1C2D824401","Chinook","Observation","HYC - Hayden Creek In-stream Array","HYC","Hayden Creek In-stream Array","HYC","9/13/2011 11:29:53 PM","A3","110","","","1"
"3D9.1C2D824401","Chinook","Observation","HYC - Hayden Creek In-stream Array","HYC","Hayden Creek In-stream Array","HYC","9/13/2011 11:29:54 PM","A3","110","","","1"
"3D9.1C2D824401","Chinook","Observation","HYC - Hayden Creek In-stream Array","HYC","Hayden Creek In-stream Array","HYC","9/13/2011 11:29:55 PM","A3","110","","","1"
"3D9.1C2D824401","Chinook","Observation","HYC - Hayden Creek In-stream Array","HYC","Hayden Creek In-stream Array","HYC","9/13/2011 11:29:59 PM","A3","110","","","1"
"3D9.1C2D824401","Chinook","Observation","HYC - Hayden Creek In-stream Array","HYC","Hayden Creek In-stream Array","HYC","9/13/2011 11:30:01 PM","A3","110","","","1"
"3D9.1C2D824401","Chinook","Observation","HYC - Hayden Creek In-stream Array","HYC","Hayden Creek In-stream Array","HYC","9/13/2011 11:30:02 PM","A3","110","","","1"
"3D9.1C2D824401","Chinook","Observation","HYC - Hayden Creek In-stream Array","HYC","Hayden Creek In-stream Array","HYC","9/13/2011 11:30:14 PM","A3","110","","","1"
"3D9.1C2D824401","Chinook","Observation","HYC - Hayden Creek In-stream Array","HYC","Hayden Creek In-stream Array","HYC","9/13/2011 11:30:15 PM","A3","110","","","1"
"3D9.1C2D824401","Chinook","Observation","HYC - Hayden Creek In-stream Array","HYC","Hayden Creek In-stream Array","HYC","9/13/2011 11:30:16 PM","A3","110","","","1"
"3D9.1C2D824401","Chinook","Observation","HYC - Hayden Creek In-stream Array","HYC","Hayden Creek In-stream Array","HYC","9/13/2011 11:30:19 PM","A3","110","","","1"
"3D9.1C2D824401","Chinook","Observation","HYC - Hayden Creek In-stream Array","HYC","Hayden Creek In-stream Array","HYC","9/13/2011 11:30:20 PM","A3","110","","","1"
"3D9.1C2D824401","Chinook","Observation","HYC - Hayden Creek In-stream Array","HYC","Hayden Creek In-stream Array","HYC","9/13/2011 11:30:21 PM","A3","110","","","1"
"3D9.1C2D824401","Chinook","Observation","HYC - Hayden Creek In-stream Array","HYC","Hayden Creek In-stream Array","HYC","9/13/2011 11:30:32 PM","A3","110","","","1"
"3D9.1C2D824401","Chinook","Observation","HYC - Hayden Creek In-stream Array","HYC","Hayden Creek In-stream Array","HYC","9/13/2011 11:30:59 PM","A3","110","","","1"
"3D9.1C2D824401","Chinook","Observation","HYC - Hayden Creek In-stream Array","HYC","Hayden Creek In-stream Array","HYC","9/13/2011 11:31:00 PM","A3","110","","","1"
"3D9.1C2D824401","Chinook","Observation","HYC - Hayden Creek In-stream Array","HYC","Hayden Creek In-stream Array","HYC","9/13/2011 11:31:02 PM","A3","110","","","1"
"3D9.1C2D824401","Chinook","Observation","HYC - Hayden Creek In-stream Array","HYC","Hayden Creek In-stream Array","HYC","9/13/2011 11:31:06 PM","A3","110","","","1"
"3D9.1C2D824401","Chinook","Observation","HYC - Hayden Creek In-stream Array","HYC","Hayden Creek In-stream Array","HYC","9/13/2011 11:31:07 PM","A3","110","","","1"
"3D9.1C2D824401","Chinook","Observation","HYC - Hayden Creek In-stream Array","HYC","Hayden Creek In-stream Array","HYC","9/13/2011 11:31:08 PM","A3","110","","","1"
"3D9.1C2D824401","Chinook","Observation","HYC - Hayden Creek In-stream Array","HYC","Hayden Creek In-stream Array","HYC","9/13/2011 11:31:09 PM","A3","110","","","1"
"3D9.1C2D824401","Chinook","Observation","HYC - Hayden Creek In-stream Array","HYC","Hayden Creek In-stream Array","HYC","9/13/2011 11:31:10 PM","A3","110","","","1"
"3D9.1C2D824401","Chinook","Observation","HYC - Hayden Creek In-stream Array","HYC","Hayden Creek In-stream Array","HYC","9/13/2011 11:31:29 PM","A3","110","","","1"
"3D9.1C2D824401","Chinook","Observation","HYC - Hayden Creek In-stream Array","HYC","Hayden Creek In-stream Array","HYC","9/13/2011 11:31:30 PM","A3","110","","","1"
"3D9.1C2D824401","Chinook","Observation","HYC - Hayden Creek In-stream Array","HYC","Hayden Creek In-stream Array","HYC","9/13/2011 11:31:31 PM","A3","110","","","1"
"3D9.1C2D824401","Chinook","Observation","HYC - Hayden Creek In-stream Array","HYC","Hayden Creek In-stream Array","HYC","9/13/2011 11:31:40 PM","A3","110","","","1"
"3D9.1C2D824401","Chinook","Observation","HYC - Hayden Creek In-stream Array","HYC","Hayden Creek In-stream Array","HYC","9/13/2011 11:31:41 PM","A3","110","","","1"
"3D9.1C2D824401","Chinook","Observation","HYC - Hayden Creek In-stream Array","HYC","Hayden Creek In-stream Array","HYC","9/13/2011 11:31:45 PM","A3","110","","","1"
"3D9.1C2D824401","Chinook","Observation","HYC - Hayden Creek In-stream Array","HYC","Hayden Creek In-stream Array","HYC","9/13/2011 11:31:46 PM","A3","110","","","1"
"3D9.1C2D824401","Chinook","Observation","HYC - Hayden Creek In-stream Array","HYC","Hayden Creek In-stream Array","HYC","9/13/2011 11:31:47 PM","A3","110","","","1"
"3D9.1C2D824401","Chinook","Observation","HYC - Hayden Creek In-stream Array","HYC","Hayden Creek In-stream Array","HYC","9/13/2011 11:31:48 PM","A3","110","","","1"
"3D9.1C2D824401","Chinook","Observation","HYC - Hayden Creek In-stream Array","HYC","Hayden Creek In-stream Array","HYC","9/13/2011 11:31:49 PM","A3","110","","","1"
"3D9.1C2D824401","Chinook","Observation","HYC - Hayden Creek In-stream Array","HYC","Hayden Creek In-stream Array","HYC","9/13/2011 11:31:50 PM","A3","110","","","1"
"3D9.1C2D824401","Chinook","Observation","HYC - Hayden Creek In-stream Array","HYC","Hayden Creek In-stream Array","HYC","9/13/2011 11:31:54 PM","A3","110","","","1"
"3D9.1C2D824401","Chinook","Observation","HYC - Hayden Creek In-stream Array","HYC","Hayden Creek In-stream Array","HYC","9/13/2011 11:31:55 PM","A3","110","","","1"
"3D9.1C2D824401","Chinook","Observation","HYC - Hayden Creek In-stream Array","HYC","Hayden Creek In-stream Array","HYC","9/13/2011 11:31:56 PM","A3","110","","","1"
"3D9.1C2D824401","Chinook","Observation","HYC - Hayden Creek In-stream Array","HYC","Hayden Creek In-stream Array","HYC","9/13/2011 11:31:57 PM","A3","110","","","1"
"3D9.1C2D824401","Chinook","Observation","HYC - Hayden Creek In-stream Array","HYC","Hayden Creek In-stream Array","HYC","9/13/2011 11:31:58 PM","A3","110","","","1"
"3D9.1C2D824401","Chinook","Observation","HYC - Hayden Creek In-stream Array","HYC","Hayden Creek In-stream Array","HYC","9/13/2011 11:31:59 PM","A3","110","","","1"
"3D9.1C2D824401","Chinook","Observation","HYC - Hayden Creek In-stream Array","HYC","Hayden Creek In-stream Array","HYC","9/13/2011 11:32:00 PM","A3","110","","","1"
"3D9.1C2D824401","Chinook","Observation","HYC - Hayden Creek In-stream Array","HYC","Hayden Creek In-stream Array","HYC","9/13/2011 11:32:01 PM","A3","110","","","1"
"3D9.1C2D824401","Chinook","Observation","HYC - Hayden Creek In-stream Array","HYC","Hayden Creek In-stream Array","HYC","9/13/2011 11:32:02 PM","A3","110","","","1"
"3D9.1C2D824401","Chinook","Observation","HYC - Hayden Creek In-stream Array","HYC","Hayden Creek In-stream Array","HYC","9/13/2011 11:32:03 PM","A3","110","","","1"
"3D9.1C2D824401","Chinook","Observation","HYC - Hayden Creek In-stream Array","HYC","Hayden Creek In-stream Array","HYC","9/13/2011 11:32:08 PM","A3","110","","","1"
"3D9.1C2D824401","Chinook","Observation","HYC - Hayden Creek In-stream Array","HYC","Hayden Creek In-stream Array","HYC","9/13/2011 11:32:09 PM","A3","110","","","1"
"3D9.1C2D824401","Chinook","Observation","HYC - Hayden Creek In-stream Array","HYC","Hayden Creek In-stream Array","HYC","9/13/2011 11:32:10 PM","A3","110","","","1"
"3D9.1C2D824401","Chinook","Observation","HYC - Hayden Creek In-stream Array","HYC","Hayden Creek In-stream Array","HYC","9/13/2011 11:32:31 PM","A3","110","","","1"
"3D9.1C2D824401","Chinook","Observation","HYC - Hayden Creek In-stream Array","HYC","Hayden Creek In-stream Array","HYC","9/13/2011 11:32:34 PM","A3","110","","","1"
"3D9.1C2D824401","Chinook","Observation","HYC - Hayden Creek In-stream Array","HYC","Hayden Creek In-stream Array","HYC","9/13/2011 11:32:38 PM","A3","110","","","1"
"3D9.1C2D824401","Chinook","Observation","HYC - Hayden Creek In-stream Array","HYC","Hayden Creek In-stream Array","HYC","9/13/2011 11:32:39 PM","A3","110","","","1"
"3D9.1C2D824401","Chinook","Observation","HYC - Hayden Creek In-stream Array","HYC","Hayden Creek In-stream Array","HYC","9/13/2011 11:32:40 PM","A3","110","","","1"
"3D9.1C2D824401","Chinook","Observation","HYC - Hayden Creek In-stream Array","HYC","Hayden Creek In-stream Array","HYC","9/13/2011 11:32:41 PM","A3","110","","","1"
"3D9.1C2D824401","Chinook","Observation","HYC - Hayden Creek In-stream Array","HYC","Hayden Creek In-stream Array","HYC","9/13/2011 11:33:00 PM","A3","110","","","1"
"3D9.1C2D824401","Chinook","Observation","HYC - Hayden Creek In-stream Array","HYC","Hayden Creek In-stream Array","HYC","9/13/2011 11:33:07 PM","A3","110","","","1"
"3D9.1C2D824401","Chinook","Observation","HYC - Hayden Creek In-stream Array","HYC","Hayden Creek In-stream Array","HYC","9/13/2011 11:33:52 PM","A3","110","","","1"
"3D9.1C2D824401","Chinook","Observation","HYC - Hayden Creek In-stream Array","HYC","Hayden Creek In-stream Array","HYC","9/13/2011 11:33:54 PM","A3","110","","","1"
"3D9.1C2D824401","Chinook","Observation","HYC - Hayden Creek In-stream Array","HYC","Hayden Creek In-stream Array","HYC","9/13/2011 11:33:55 PM","A3","110","","","1"
"3D9.1C2D824401","Chinook","Observation","HYC - Hayden Creek In-stream Array","HYC","Hayden Creek In-stream Array","HYC","9/13/2011 11:33:57 PM","A3","110","","","1"
"3D9.1C2D824401","Chinook","Observation","HYC - Hayden Creek In-stream Array","HYC","Hayden Creek In-stream Array","HYC","9/13/2011 11:34:04 PM","A3","110","","","1"
"3D9.1C2D824401","Chinook","Observation","HYC - Hayden Creek In-stream Array","HYC","Hayden Creek In-stream Array","HYC","9/13/2011 11:34:05 PM","A3","110","","","1"
"3D9.1C2D824401","Chinook","Observation","HYC - Hayden Creek In-stream Array","HYC","Hayden Creek In-stream Array","HYC","9/13/2011 11:34:11 PM","A3","110","","","1"
"3D9.1C2D824401","Chinook","Observation","HYC - Hayden Creek In-stream Array","HYC","Hayden Creek In-stream Array","HYC","9/13/2011 11:34:12 PM","A3","110","","","1"
"3D9.1C2D824401","Chinook","Observation","HYC - Hayden Creek In-stream Array","HYC","Hayden Creek In-stream Array","HYC","9/13/2011 11:34:13 PM","A3","110","","","1"
"3D9.1C2D824401","Chinook","Observation","HYC - Hayden Creek In-stream Array","HYC","Hayden Creek In-stream Array","HYC","9/13/2011 11:34:35 PM","A3","110","","","1"
"3D9.1C2D824401","Chinook","Observation","HYC - Hayden Creek In-stream Array","HYC","Hayden Creek In-stream Array","HYC","9/13/2011 11:34:36 PM","A3","110","","","1"
"3D9.1C2D824401","Chinook","Observation","HYC - Hayden Creek In-stream Array","HYC","Hayden Creek In-stream Array","HYC","9/13/2011 11:34:40 PM","A3","110","","","1"
"3D9.1C2D824401","Chinook","Observation","HYC - Hayden Creek In-stream Array","HYC","Hayden Creek In-stream Array","HYC","9/13/2011 11:34:41 PM","A3","110","","","1"
"3D9.1C2D824401","Chinook","Observation","HYC - Hayden Creek In-stream Array","HYC","Hayden Creek In-stream Array","HYC","9/13/2011 11:34:48 PM","A3","110","","","1"
"3D9.1C2D824401","Chinook","Observation","HYC - Hayden Creek In-stream Array","HYC","Hayden Creek In-stream Array","HYC","9/13/2011 11:34:58 PM","A3","110","","","1"
"3D9.1C2D824401","Chinook","Observation","HYC - Hayden Creek In-stream Array","HYC","Hayden Creek In-stream Array","HYC","9/13/2011 11:35:05 PM","A3","110","","","1"
"3D9.1C2D824401","Chinook","Observation","HYC - Hayden Creek In-stream Array","HYC","Hayden Creek In-stream Array","HYC","9/13/2011 11:35:06 PM","A3","110","","","1"
