"Tag Code","Mark Species Name","Event Type Name","Event Site Name","Event Site Code Value","Event Site Info Name","Event Site Info Code","Event Date Time Value","Antenna ID","Antenna Group Configuration Value","Event Release Site Code Code","Event Release Date Time Value","CTH Count"
"3D9.1C2D48DB8D","Chinook","Observation","MCJ - McNary Dam Juvenile","MCJ","McNary Dam Juvenile","MCJ","5/1/2011 4:25:27 AM","93","160","","","1"
"3D9.1C2D48E136","Chinook","Mark","LEMHIR - Lemhi River","LEMHIR","Lemhi River","LEMHIR","7/16/2010 6:00:00 AM","NA","0","LEMHIR","7/16/2010 10:30:00 AM","1"
"3D9.1C2D48E136","Chinook","Observation","GOJ - Little Goose Dam Juvenile","GOJ","Little Goose Dam Juvenile","GOJ","4/30/2011 6:18:14 PM","02","150","","","1"
"3D9.1C2D48E136","Chinook","Observation","GOJ - Little Goose Dam Juvenile","GOJ","Little Goose Dam Juvenile","GOJ","4/30/2011 6:18:17 PM","03","150","","","1"
"3D9.1C2D48E136","Chinook","Observation","GOJ - Little Goose Dam Juvenile","GOJ","Little Goose Dam Juvenile","GOJ","4/30/2011 6:18:19 PM","04","150","","","1"
"3D9.1C2D48E136","Chinook","Observation","MCJ - McNary Dam Juvenile","MCJ","McNary Dam Juvenile","MCJ","5/7/2011 5:15:30 PM","01","160","","","1"
"3D9.1C2D48E136","Chinook","Observation","MCJ - McNary Dam Juvenile","MCJ","McNary Dam Juvenile","MCJ","5/7/2011 5:15:34 PM","02","160","","","1"
"3D9.1C2D48E136","Chinook","Observation","MCJ - McNary Dam Juvenile","MCJ","McNary Dam Juvenile","MCJ","5/7/2011 5:15:36 PM","03","160","","","1"
"3D9.1C2D48E136","Chinook","Observation","MCJ - McNary Dam Juvenile","MCJ","McNary Dam Juvenile","MCJ","5/7/2011 5:15:39 PM","04","160","","","1"
"3D9.1C2D48E6C1","Chinook","Mark","LEMHIR - Lemhi River","LEMHIR","Lemhi River","LEMHIR","8/12/2010 7:37:00 AM","NA","0","LEMHIR","8/12/2010 12:09:00 PM","1"
"3D9.1C2D48E836","Chinook","Mark","LEMHIR - Lemhi River","LEMHIR","Lemhi River","LEMHIR","10/7/2010 11:54:00 AM","NA","0","LEMHIR","10/7/2010 4:27:00 PM","1"
"3D9.1C2D48E836","Chinook","Observation","GOJ - Little Goose Dam Juvenile","GOJ","Little Goose Dam Juvenile","GOJ","4/22/2011 3:45:43 PM","01","150","","","1"
"3D9.1C2D48E836","Chinook","Observation","GOJ - Little Goose Dam Juvenile","GOJ","Little Goose Dam Juvenile","GOJ","4/22/2011 3:45:45 PM","02","150","","","1"
"3D9.1C2D48E836","Chinook","Observation","GOJ - Little Goose Dam Juvenile","GOJ","Little Goose Dam Juvenile","GOJ","4/22/2011 3:45:48 PM","03","150","","","1"
"3D9.1C2D48E836","Chinook","Observation","GOJ - Little Goose Dam Juvenile","GOJ","Little Goose Dam Juvenile","GOJ","4/22/2011 3:45:50 PM","04","150","","","1"
"3D9.1C2D48E836","Chinook","Observation","JDJ - John Day Dam Juvenile","JDJ","John Day Dam Juvenile","JDJ","5/4/2011 8:51:20 PM","01","160","","","1"
"3D9.1C2D48E836","Chinook","Observation","JDJ - John Day Dam Juvenile","JDJ","John Day Dam Juvenile","JDJ","5/4/2011 8:51:23 PM","02","160","","","1"
"3D9.1C2D48E836","Chinook","Observation","JDJ - John Day Dam Juvenile","JDJ","John Day Dam Juvenile","JDJ","5/4/2011 8:51:25 PM","03","160","","","1"
"3D9.1C2D48E836","Chinook","Observation","JDJ - John Day Dam Juvenile","JDJ","John Day Dam Juvenile","JDJ","5/4/2011 8:51:27 PM","04","160","","","1"
"3D9.1C2D48E836","Chinook","Observation","JDJ - John Day Dam Juvenile","JDJ","John Day Dam Juvenile","JDJ","5/4/2011 8:52:40 PM","A1","160","","","1"
"3D9.1C2D48E836","Chinook","Observation","JDJ - John Day Dam Juvenile","JDJ","John Day Dam Juvenile","JDJ","5/4/2011 8:52:40 PM","A2","160","","","1"
"3D9.1C2D48E836","Chinook","Observation","JDJ - John Day Dam Juvenile","JDJ","John Day Dam Juvenile","JDJ","5/4/2011 8:52:41 PM","A3","160","","","1"
"3D9.1C2D48E836","Chinook","Observation","JDJ - John Day Dam Juvenile","JDJ","John Day Dam Juvenile","JDJ","5/4/2011 8:52:41 PM","A4","160","","","1"
"3D9.1C2D48E836","Chinook","Observation","JDJ - John Day Dam Juvenile","JDJ","John Day Dam Juvenile","JDJ","5/4/2011 8:52:44 PM","81","160","","","1"
"3D9.1C2D48E836","Chinook","Observation","JDJ - John Day Dam Juvenile","JDJ","John Day Dam Juvenile","JDJ","5/4/2011 8:52:45 PM","82","160","","","1"
"3D9.1C2D48E836","Chinook","Observation","JDJ - John Day Dam Juvenile","JDJ","John Day Dam Juvenile","JDJ","5/4/2011 8:52:45 PM","83","160","","","1"
"3D9.1C2D48E836","Chinook","Observation","JDJ - John Day Dam Juvenile","JDJ","John Day Dam Juvenile","JDJ","5/4/2011 8:52:45 PM","84","160","","","1"
"3D9.1C2D48E836","Chinook","Observation","MCJ - McNary Dam Juvenile","MCJ","McNary Dam Juvenile","MCJ","4/27/2011 9:36:59 AM","01","160","","","1"
"3D9.1C2D48E836","Chinook","Observation","MCJ - McNary Dam Juvenile","MCJ","McNary Dam Juvenile","MCJ","4/27/2011 9:37:02 AM","02","160","","","1"
"3D9.1C2D48E836","Chinook","Observation","MCJ - McNary Dam Juvenile","MCJ","McNary Dam Juvenile","MCJ","4/27/2011 9:37:04 AM","03","160","","","1"
"3D9.1C2D48E836","Chinook","Observation","MCJ - McNary Dam Juvenile","MCJ","McNary Dam Juvenile","MCJ","4/27/2011 9:37:08 AM","04","160","","","1"
"3D9.1C2D48F688","Chinook","Mark","LEMHIR - Lemhi River","LEMHIR","Lemhi River","LEMHIR","9/14/2010 12:35:00 PM","NA","0","LEMHIR","9/14/2010 6:36:00 PM","1"
"3D9.1C2D48FAF1","Chinook","Mark","HAYDNC - Hayden Creek, Lemhi River Basin","HAYDNC","Hayden Creek, Lemhi River Basin","HAYDNC","9/28/2010 11:52:00 AM","NA","0","HAYDNC","9/28/2010 3:36:00 PM","1"
"3D9.1C2D48FAFE","Chinook","Mark","LEMHIR - Lemhi River","LEMHIR","Lemhi River","LEMHIR","7/15/2010 6:47:00 AM","NA","0","LEMHIR","7/15/2010 1:31:00 PM","1"
"3D9.1C2D490045","Chinook","Mark","LEMHIR - Lemhi River","LEMHIR","Lemhi River","LEMHIR","7/31/2010 7:49:00 AM","NA","0","LEMHIR","7/31/2010 12:46:00 PM","1"
"3D9.1C2D490045","Chinook","Observation","GOJ - Little Goose Dam Juvenile","GOJ","Little Goose Dam Juvenile","GOJ","4/26/2011 4:17:23 AM","01","150","","","1"
"3D9.1C2D490045","Chinook","Observation","GOJ - Little Goose Dam Juvenile","GOJ","Little Goose Dam Juvenile","GOJ","4/26/2011 4:17:25 AM","02","150","","","1"
"3D9.1C2D490045","Chinook","Observation","GOJ - Little Goose Dam Juvenile","GOJ","Little Goose Dam Juvenile","GOJ","4/26/2011 4:17:28 AM","03","150","","","1"
"3D9.1C2D490045","Chinook","Observation","GOJ - Little Goose Dam Juvenile","GOJ","Little Goose Dam Juvenile","GOJ","4/26/2011 4:17:30 AM","04","150","","","1"
"3D9.1C2D490045","Chinook","Observation","LMJ - Lower Monumental Dam Juvenile","LMJ","Lower Monumental Dam Juvenile","LMJ","4/28/2011 11:03:03 AM","01","150","","","1"
"3D9.1C2D490045","Chinook","Observation","LMJ - Lower Monumental Dam Juvenile","LMJ","Lower Monumental Dam Juvenile","LMJ","4/28/2011 11:03:05 AM","02","150","","","1"
"3D9.1C2D490045","Chinook","Observation","LMJ - Lower Monumental Dam Juvenile","LMJ","Lower Monumental Dam Juvenile","LMJ","4/28/2011 11:03:08 AM","03","150","","","1"
"3D9.1C2D490045","Chinook","Observation","LMJ - Lower Monumental Dam Juvenile","LMJ","Lower Monumental Dam Juvenile","LMJ","4/28/2011 11:03:10 AM","04","150","","","1"
"3D9.1C2D490052","Chinook","Mark","LEMHIR - Lemhi River","LEMHIR","Lemhi River","LEMHIR","10/13/2010 10:38:00 AM","NA","0","LEMHIR","10/13/2010 1:54:00 PM","1"
"3D9.1C2D4905E6","Chinook","Mark","LEMHIR - Lemhi River","LEMHIR","Lemhi River","LEMHIR","7/16/2010 6:00:00 AM","NA","0","LEMHIR","7/16/2010 10:30:00 AM","1"
"3D9.1C2D490C53","Chinook","Mark","LEMHIR - Lemhi River","LEMHIR","Lemhi River","LEMHIR","9/14/2010 12:35:00 PM","NA","0","LEMHIR","9/14/2010 6:36:00 PM","1"
"3D9.1C2D490C86","Chinook","Mark","LEMHIR - Lemhi River","LEMHIR","Lemhi River","LEMHIR","9/14/2010 12:35:00 PM","NA","0","LEMHIR","9/14/2010 6:36:00 PM","1"
"3D9.1C2D490C86","Chinook","Observation","GOJ - Little Goose Dam Juvenile","GOJ","Little Goose Dam Juvenile","GOJ","5/17/2011 11:14:28 AM","01","150","","","1"
"3D9.1C2D490C86","Chinook","Observation","GOJ - Little Goose Dam Juvenile","GOJ","Little Goose Dam Juvenile","GOJ","5/17/2011 11:14:30 AM","02","150","","","1"
"3D9.1C2D490C86","Chinook","Observation","GOJ - Little Goose Dam Juvenile","GOJ","Little Goose Dam Juvenile","GOJ","5/17/2011 11:14:33 AM","03","150","","","1"
"3D9.1C2D490C86","Chinook","Observation","GOJ - Little Goose Dam Juvenile","GOJ","Little Goose Dam Juvenile","GOJ","5/17/2011 11:14:36 AM","04","150","","","1"
"3D9.1C2D490C86","Chinook","Observation","GOJ - Little Goose Dam Juvenile","GOJ","Little Goose Dam Juvenile","GOJ","5/17/2011 12:38:32 PM","A1","150","","","1"
